% Model,yuin.mph
% Version,COMSOL 5.4.0.388
% Date,"Aug 12 2026, 12:36"
% Table,Table 3 - Global Evaluation 1 (freq*a/(c_const))
% U,lambda (THz),freq*a/(c_const) (1)
28,0.32418277078746455+1.890612057501722E-14i,0.32440719784965155+1.8919209009938354E-14i
28,0.4570150961618312-1.5268672408559225E-16i,0.45733148112935307-1.527924269051414E-16i
28,0.4732611158614135-1.3921991730792527E-16i,0.47358874771434056-1.3931629725113893E-16i
28,0.5189228006451618+2.87744135581149E-16i,0.5192820434246833+2.8794333670110103E-16i
28,0.6346056897925552+1.0013626013989015E-16i,0.6350450181697583+1.0020558303026771E-16i
28,0.6796920051973026-8.525259242215035E-16i,0.6801625461811677-8.531161156377424E-16i
28,0.7067820666870454+7.409750446355967E-16i,0.7072713617302328+7.414880109848494E-16i
28,0.7404326247550611+8.359482892214322E-16i,0.7409452155948444+8.365270041797703E-16i
28,0.749900475075937+9.115646479335356E-16i,0.7504196203721079+9.121957110077155E-16i
28,0.784951780555134-4.501243155740416E-15i,0.7854951913651549-4.504359301534279E-15i
28,0.8337725184698971-1.5772642499921023E-15i,0.8343497271734871-1.5783561673110222E-15i
28,0.8478337479132629-3.0243065319581984E-15i,0.848420691003437-3.0264002158034923E-15i
28,0.8638417372100923-3.436444958678412E-16i,0.8644397624006528-3.438823960019446E-16i
28,0.8929363126308857+1.0734128660047565E-15i,0.8935544795768868+1.0741559742687954E-15i
28,0.9090256536426857-4.716311898561108E-16i,0.9096549590076936-4.719576933347444E-16i
28,0.9528831279118558-8.93466479866249E-16i,0.9535427951745095-8.940850138393896E-16i
28,0.9740335287819881+6.772192032069331E-16i,0.9747078381624811+6.776880323056022E-16i
28,1.0365730133149338+9.546814764587775E-16i,1.0372906178796537+9.553423886922238E-16i
28,1.0590278971760316+1.4366681310013467E-16i,1.0597610469333736+1.437662715652453E-16i
28,1.0791709761328374,1.0799180706535694
28,1.1172591671106848+6.656687852428671E-14i,1.1180326295373495+6.661296181535699E-14i
29,5.429648840245115E-8+4.887405532682498E-6i,5.433407707920172E-8+4.890789013127039E-6i
29,9.052234524661957E-8+3.603700952581003E-6i,9.058501256221018E-8+3.606195742837202E-6i
29,9.133905523837306E-7-1.1738701169327062E-6i,9.140228795052582E-7-1.1746827703044212E-6i
29,1.1253751589027077E-6+1.1025923936130198E-6i,1.1261542399135748E-6+1.103355702443675E-6i
29,4.293016560562043E-6+2.521772383405999E-7i,4.295988554083682E-6+2.5235181700995283E-7i
29,5.1430066185248926E-6+2.9359969556717996E-8i,5.146567047919089E-6+2.938029504069578E-8i
29,5.95622103479509E-6+1.8401824172268298E-7i,5.960344440814876E-6+1.8414563490054474E-7i
29,0.21099227014655156+2.7062641163704142E-14i,0.2111383370557156+2.7081376240329707E-14i
29,0.2338824387817404-9.595216326036671E-16i,0.23404435222490524-9.601858956074877E-16i
29,0.31908965342236884+2.6142127619695212E-15i,0.31931055459277313+2.616022543805476E-15i
29,0.45227085064772454,0.4525839512424203
29,0.4735414254250689-2.543161637482252E-16i,0.4738692513322688-2.5449222316482546E-16i
29,0.5190850526070914,0.5194444077113087
29,0.6389463478378188,0.6393886811900572
29,0.6839263263522515-3.4478133047829397E-16i,0.6843997986956544-3.450200176266215E-16i
29,0.702618334502334+6.077020447521353E-16i,0.7031047470537106+6.081227481234387E-16i
29,0.741027424956539+1.1083635922829951E-16i,0.7415404275679333+1.1091308964313521E-16i
29,0.7443235702895868+1.03700228482908E-15i,0.7448388547749125+1.0377201865722852E-15i
29,0.783277680368951+2.397060036099043E-15i,0.7838199322235293+2.3987194862310807E-15i
29,0.8337177071508882-6.75402498705805E-16i,0.8342948779093917-6.758700701261187E-16i
29,0.8478493280461242-5.696093358902721E-16i,0.8484362819221999-5.700036682279766E-16i
29,0.8644289303728613-1.6335289410301886E-16i,0.8650273620687895-1.634659809584191E-16i
29,0.8959336561627453-1.5317975761620382E-16i,0.8965538981264952-1.532858017557638E-16i
29,0.9080407229637456+4.855601225398359E-16i,0.908669346475433+4.858962688179126E-16i
29,0.948477871377498-6.346075696274841E-16i,0.949134488944513-6.3504689930607E-16i
29,0.9785097864207639,0.9791871946499372
29,1.032153752468384,1.0328682976424817
29,1.0590828880933751+4.560946475341363E-16i,1.059816075920137+4.564103952883327E-16i
29,1.0793800760958399,1.080127315373464
29,1.1213669068613612-8.462429836011228E-14i,1.1221432130170812-8.468288254280795E-14i
30,2.1264438655875553E-8+4.863340471429199E-6i,2.127915972043121E-8+4.866707291978505E-6i
30,3.203204897192872E-8+3.642724787773944E-6i,3.2054224297992897E-8+3.6452465936690885E-6i
30,9.56429021927935E-7-1.1797127070160269E-6i,9.570911439619354E-7-1.1805294051286908E-6i
30,1.0505718359914687E-6+1.0334214066367507E-6i,1.0512991317394669E-6+1.0341368293895679E-6i
30,4.218314854840027E-6+1.9992011885005128E-7i,4.221235133446913E-6+2.0005852066837312E-7i
30,5.139346604459942E-6-3.4021664331944E-8i,5.142904500079126E-6-3.404521704006042E-8i
30,5.9748134926445745E-6+1.264717282834918E-7i,5.978949769955094E-6+1.2655928283908842E-7i
30,0.21635063956176653-2.4649754767380445E-14i,0.2165004159928865-2.4666819437512777E-14i
30,0.2383856121693127+4.1296406116546268E-16i,0.2385506430945431+4.132499502360356E-16i
30,0.31430336077537285-1.0858924403638624E-15i,0.31452094846432677-1.0866441880574551E-15i
30,0.44806761595809996-1.683497990833379E-16i,0.44837780671397004-1.6846634522407288E-16i
30,0.47378609904715524+6.946593793931079E-16i,0.4741140943383792+6.951402820745156E-16i
30,0.5192248005823469-1.3745133832696254E-16i,0.5195842524320744-1.3754649390842501E-16i
30,0.6431269909752053-5.804331295146519E-16i,0.6435722185264634-5.8083495500876E-16i
30,0.6882642241028022-8.402426336449586E-16i,0.6887406995103281-8.408243215160789E-16i
30,0.6985869782940622+2.9210503327224985E-16i,0.6990705999956098+2.923072533788523E-16i
30,0.7388493371354831+9.119454422086859E-16i,0.7393608318880553+9.125767689012569E-16i
30,0.7415364439032404+1.1841225727748134E-15i,0.7420497989011187+1.1849423237740157E-15i
30,0.7818503670329023-1.7287111730905537E-15i,0.7823916307790194-1.7299079349326598E-15i
30,0.8336732219712559+7.52462949209904E-16i,0.8342503619333105+7.529838684700039E-16i
30,0.8478629846639011+6.347959321109476E-16i,0.8484499479942564+6.352353921901674E-16i
30,0.8646413810675125,0.8652399598399962
30,0.899427181382174+7.13846722251885E-16i,0.9000498418631071+7.143409080543496E-16i
30,0.9072030743791172+1.8627192506122146E-16i,0.907831117998756+1.8640087843159296E-16i
30,0.9440737539959314-9.04551081748917E-16i,0.9447273226559268-9.051772894322615E-16i
30,0.982985257940567-4.899230436578709E-16i,0.983665764474202-4.902622103233873E-16i
30,1.0277239251802586+7.255398811500675E-16i,1.0284354036487389+7.26042161957991E-16i
30,1.0591272609383897-6.280812946966336E-16i,1.059860479483833-6.285161063290994E-16i
30,1.0795428603089272-2.3463060612565217E-16i,1.0802902122797169-2.3479303751429146E-16i
30,1.1253867017029386+2.6906900608093547E-14i,1.1261657907047202+2.6925527867775994E-14i
31,3.9470522073268075E-8+4.8508521818999595E-6i,3.949784694710506E-8+4.854210356986324E-6i
31,6.63263854201791E-8+3.73062740690714E-6i,6.637230222133783E-8+3.7332100665192253E-6i
31,9.611237404431195E-7-1.2435710099085299E-6i,9.61789112563118E-7-1.2444319162043728E-6i
31,1.0053559856530531E-6+1.0353717690329573E-6i,1.006051979119221E-6+1.0360885419935654E-6i
31,4.059154651637711E-6+2.596594747733028E-7i,4.061964745928709E-6+2.598392332871524E-7i
31,5.0326137185704325E-6-1.2053872642613474E-7i,5.036097724550261E-6-1.2062217365001364E-7i
31,5.9085127142104365E-6+1.0587405047721778E-7i,5.912603092447145E-6+1.0594734555718988E-7i
31,0.2211697864869295+9.985109714033189E-15i,0.22132289914404332+9.992022261647276E-15i
31,0.24221360575115272-9.773498666350482E-16i,0.24238128674119555-9.780264718684633E-16i
31,0.30995201634199243-9.038110457612882E-16i,0.31016659165787863-9.044367411283791E-16i
31,0.44448343196371887+2.1819059825338028E-16i,0.44479114144064175+2.1834164846139685E-16i
31,0.4739914389467854+1.0306877301316597E-16i,0.47431957639186373+1.0314012603996125E-16i
31,0.5193408356691787+7.545485193905237E-17i,0.5197003678483252+7.55070882460816E-17i
31,0.6470700552890603,0.6475180125669409
31,0.6926916935517692-6.978683067984667E-16i,0.6931712340326144-6.983514309740907E-16i
31,0.6947657983547482-2.990794657923563E-16i,0.69524677470847-2.99286514198122E-16i
31,0.7334919460312403+8.778150127840389E-16i,0.7339997319391274+8.784227114719865E-16i
31,0.7419571156042776+1.321988310061401E-15i,0.7424707618271146+1.3229035035244956E-15i
31,0.780675202892021-1.065136174717349E-15i,0.7812156530889323-1.06587355314724E-15i
31,0.8336380514669767-1.8161290896365965E-16i,0.8342151670809976-1.8173863696430245E-16i
31,0.8478744960586215,0.8484614673581496
31,0.8646407479533993,0.8652393262875872
31,0.9032384826035874-3.6259162687122894E-16i,0.9038637815934522-3.6284264383118233E-16i
31,0.9065148096168971+1.4357995414160344E-16i,0.907142376760756+1.4367935247550833E-16i
31,0.939689040933129-6.984164978268204E-16i,0.9403395741194354-6.989000015071964E-16i
31,0.9874581446734864+3.107593165859586E-16i,0.988141747722172+3.109744507841741E-16i
31,1.0232868710181782,1.0239952777779802
31,1.059162259587561+3.642493914612323E-16i,1.059895502362065+3.645015560677303E-16i
31,1.0796673827108472,1.080414820886702
31,1.129294782253453-1.013678091030781E-12i,1.1300765767631014-1.0143798457706173E-12i
32,3.272557179973376E-8+4.889508547023423E-6i,3.2748227241661054E-8+4.892893483354497E-6i
32,4.158838135396366E-8+3.7272052852560903E-6i,4.161717239127175E-8+3.729785575782654E-6i
32,8.826012313539864E-7+9.511808039576477E-7i,8.83212243472102E-7+9.518392927259507E-7i
32,9.600922795565853E-7-1.2587987537162432E-6i,9.607569376110709E-7-1.2596702019597603E-6i
32,4.270682515876751E-6+2.1553651209845314E-7i,4.273639047860988E-6+2.1568572492085822E-7i
32,4.85884755546853E-6-1.6063157812718544E-8i,4.8622112656368395E-6-1.6074278105473762E-8i
32,5.959818475567692E-6+1.1268104476050838E-7i,5.963944372043901E-6+1.1275905222456434E-7i
32,0.22527972792977644+4.0720888628595345E-15i,0.2254356858401452+4.074907911318637E-15i
32,0.24529038641681297-3.025558021757255E-16i,0.24546019741778793-3.027652571990909E-16i
32,0.3062057825036455-5.334066894306821E-17i,0.3064177643558119-5.3377595919776144E-17i
32,0.44159530131622954+1.204468212820978E-16i,0.44190101138191024+1.2053020488136944E-16i
32,0.47415437913821457,0.47448262938444025
32,0.5194321506938182,0.5197917460890409
32,0.6506450336702891-1.7768234205487075E-16i,0.6510954658542035-1.7780534898066455E-16i
32,0.6912854704780015-1.3235806138494826E-16i,0.6917640374508702-1.324496909641552E-16i
32,0.6971804089444041-7.26949899646056E-16i,0.6976630568982534-7.274531565894722E-16i
32,0.7282798453121483+1.1836107016480014E-15i,0.7287840229577905+1.1844300982861963E-15i
32,0.7422870763337189+8.347263979388936E-16i,0.7428009509836156+8.353042669994989E-16i
32,0.7797565914460041+1.9792807124248377E-15i,0.7802964057014442+1.980650939949434E-15i
32,0.8336114290259636+4.925365460338054E-16i,0.8341885262096522+4.928775219893678E-16i
32,0.8478836676589889-1.2929639210890551E-15i,0.8484706453078837-1.2938590213857764E-15i
32,0.864544367653552-2.228788079876937E-16i,0.8651428792650466-2.230331037757731E-16i
32,0.9059776667109731,0.906604861998536
32,0.9072141700839104+9.557310274194185E-16i,0.9078422213849459+9.563926662418758E-16i
32,0.9353613169722681-1.3928391309880167E-15i,0.9360088541376195-1.3938033734537944E-15i
32,0.9919252426838168,0.9926119382401042
32,1.0188468065180687,1.0195521394851788
32,1.0591887424140587-1.9498826238905185E-16i,1.059922003522242-1.9512324995419182E-16i
32,1.0797592862008538,1.0805067880001709
32,1.1330564892052437+3.63066825516566E-14i,1.1338408878904254+3.63318171449696E-14i
33,8.879931486110091E-8+4.790443809063112E-6i,8.886078934757683E-8+4.793760164303178E-6i
33,1.1495476658371969E-7+3.981226370397648E-6i,1.1503434811263966E-7+3.9839825160621426E-6i
33,9.34359871098765E-7+1.0910339374656902E-6i,9.350067149775646E-7+1.0917892445436605E-6i
33,9.524724095137854E-7-1.3674591723655861E-6i,9.531317924420087E-7-1.3684058446516217E-6i
33,3.836523918286747E-6+3.938863025127121E-7i,3.839179888528163E-6+3.941589843257952E-7i
33,4.859966945468476E-6-9.350179199187304E-8i,4.8633314305743565E-6-9.356652193552482E-8i
33,5.830521006769473E-6+6.803135046104506E-8i,5.834557392470634E-6+6.807844758494064E-8i
33,0.22846947072966836+3.1911731308946585E-16i,0.2286276368530275+3.1933823340825924E-16i
33,0.24754632673457014+2.5733367539675637E-16i,0.247717699490529+2.5751182379320195E-16i
33,0.30327576593594957+4.724611222716024E-15i,0.30348571937985463+4.727882003004916E-15i
33,0.4394735913639683+1.0737887751912051E-16i,0.4397778326004135+1.0745321436917585E-16i
33,0.47427250728345866,0.47460083930809754
33,0.5194979508694826,0.5198575918172189
33,0.6536329656358744-1.3683362158494054E-16i,0.6540854663220458-1.3692834953000108E-16i
33,0.6883650717182541-1.3680776940582596E-15i,0.6888416169411314-1.3690247945379526E-15i
33,0.7016562770889576-6.928881279487652E-16i,0.7021420236218461-6.933678044183138E-16i
33,0.7232872157223955+1.007007081448082E-15i,0.7237879370424944+1.0077042179440837E-15i
33,0.7425243150236125+1.0774563465494431E-15i,0.7430383539104367+1.0782022540568145E-15i
33,0.7790979720885775-1.747348141278322E-15i,0.7796373303913243-1.7485578052250284E-15i
33,0.8335927932136561-5.773758785750952E-16i,0.8341698774960403-5.777755875784192E-16i
33,0.8478903392903293-3.780011625772337E-16i,0.8484773215578986-3.782628473367735E-16i
33,0.8644296324932158,0.8650280646752118
33,0.9055930099985884-5.295716011501306E-16i,0.9062199389938506-5.299382159408399E-16i
33,0.9111833542248261+5.290230660331961E-16i,0.9118141533348642+5.293893010809459E-16i
33,0.9311854589276615-7.74866336531136E-16i,0.931830105206644-7.754027653335454E-16i
33,0.9963784139248506,0.9970681923474377
33,1.0144125347812907,1.0151147979659554
33,1.0592072914766402,1.0599405654260723
33,1.07982244991455,1.080569995441196
33,1.1366094567269365+2.536909781436659E-12i,1.1373963150803512+2.5386660475327822E-12i
34,1.607872831286992E-7-4.471473924732027E-6i,1.6089859384858092E-7-4.474569461716106E-6i
34,6.297044189522405E-7+4.481428167677511E-6i,6.301403542502464E-7+4.484530595840585E-6i
34,9.778818232661716E-7-1.500377080958353E-6i,9.785587967654993E-7-1.5014157703977524E-6i
34,9.825076621526262E-7+1.3483103930825973E-6i,9.831878380535773E-7+1.3492438089445836E-6i
34,3.165318060698919E-6+4.42357920189934E-7i,3.1675093647942122E-6+4.4266415820567497E-7i
34,4.8913926666107935E-6-2.1705061627872377E-7i,4.894778907290715E-6-2.1720087729364135E-7i
34,5.734197043102053E-6+5.254286484611976E-8i,5.738166745110765E-6+5.257923951454418E-8i
34,0.23051089270509675+2.2862157902189364E-15i,0.23067047207548172+2.287798504476323E-15i
34,0.2489248008199101-1.0345640208536242E-16i,0.24909712787362062-1.0352802346218038E-16i
34,0.30139015638021227+8.175386747051366E-17i,0.3015988044437852+8.181046449525457E-17i
34,0.4381754490945098-2.639908420486656E-16i,0.4384787916457622-2.6417359910568417E-16i
34,0.4743440844159119,0.47467246599236856
34,0.5195376622900543,0.5198973307294351
34,0.6556972018702057,0.6561511315973857
34,0.6863413271426774-2.974505757812082E-16i,0.686816471356338-2.976564965298842E-16i
34,0.7058378672352699-6.437571321868692E-16i,0.7063265086227785-6.442027959758106E-16i
34,0.7187955464591806+7.212041846581307E-16i,0.7192931582613535+7.21703463925831E-16i
34,0.7426672990307808-3.275658739755111E-16i,0.7431814369033733-3.2779264311129977E-16i
34,0.7787018110048725-5.595212230948705E-15i,0.7792408950510079-5.5990857157741155E-15i
34,0.8335817604797132-1.1640105749297595E-15i,0.8341588371242947-1.1648164026825778E-15i
34,0.8478943915151866-3.7003937866354095E-16i,0.8484813765880527-3.702955515947712E-16i
34,0.8643439550522508,0.8649423279209888
34,0.9053618211823569-6.108525542126918E-16i,0.905988590128932-6.112754386363099E-16i
34,0.914776107083343+3.606419763095017E-16i,0.9154093934044294+3.6089164355445694E-16i
34,0.9274850720527075,0.9281271566071627
34,1.0007808575475092+1.5621084101344024E-16i,1.0014736837183966+1.563189835283717E-16i
34,1.0100212765409586+2.9205083331381685E-16i,1.0107204997208021+2.922530158985689E-16i
34,1.0592182815692566,1.0599515631269716
34,1.0798594004852482+2.1371266889369201E-16i,1.0806069715922422+2.138606190957199E-16i
34,1.1397746567640301-5.2175468581222343E-11i,1.1405637063398337-5.221158890650512E-11i
35,1.290006651343033E-7-4.555103477321155E-6i,1.2908997043645103E-7-4.558256909839761E-6i
35,4.688195111043344E-7+4.3762967062968415E-6i,4.691440680982719E-7+4.379326353463677E-6i
35,9.844752714084478E-7-1.2147361697380713E-6i,9.851568094569421E-7-1.2155771140894457E-6i
35,1.1742016692819797E-6+1.2239409883519853E-6i,1.17501455218261E-6+1.2247883050666858E-6i
35,3.5070613697226883E-6+4.975449590512395E-7i,3.5094892577878206E-6+4.978894022589849E-7i
35,4.895138289108137E-6-1.4810383106593E-7i,4.898527122828557E-6-1.482063612146607E-7i
35,5.826395882807256E-6+4.5103825171514496E-8i,5.830429412744522E-6+4.51350498999356E-8i
35,0.23121617371551592+1.8077133461069615E-14i,0.23137624134178444+1.8089648000153773E-14i
35,0.24938862046800264+5.8313883050833035E-15i,0.24956126861737396+5.835425291202593E-15i
35,0.30073680921765905-3.085667059869895E-14i,0.30094500497840315-3.087803222724731E-14i
35,0.43773837246181635+1.9071434245157228E-16i,0.4380414124312123+1.9084637124350767E-16i
35,0.47436806050896835-4.2046407105743194E-15i,0.4746964586837288-4.207551522768114E-15i
35,0.5195509381086114-6.017217240541125E-16i,0.5199106157386502-6.021382873355464E-16i
35,0.6564489166201475-2.3503679967427717E-16i,0.6569033667486199-2.351995122648587E-16i
35,0.6856031050441854+3.4837930505877766E-16i,0.6860777381973218+3.486204830330765E-16i
35,0.7081470419734796-4.546552395411144E-16i,0.7086372819693946-4.549699908138927E-16i
35,0.716383008386994-1.8998076852931936E-15i,0.7168789500238135-1.901122894785959E-15i
35,0.7427150691799396-8.36739909378152E-15i,0.7432292401231183-8.37319172363721E-15i
35,0.7785695921715785-3.8218718356140844E-15i,0.7791085846845204-3.824517662429737E-15i
35,0.833578107369217+1.314076313742894E-15i,0.8341551814848027+1.3149860298449141E-15i
35,0.8478957505721688-3.0001300140499043E-16i,0.8484827365858905-3.0022069608401267E-16i
35,0.8643127361399577-7.14199758251441E-15i,0.8649110873962924-7.146941884556424E-15i
35,0.9052846922909145,0.905911407842269
35,0.9166004561647656-3.913857259069618E-15i,0.9172350054564403-3.9165667660688295E-15i
35,0.9256274248807081+8.181329315506508E-16i,0.9262682234127865+8.186993131935134E-16i
35,1.0042391217879538-2.0736559093122502E-16i,1.0049343420653567-2.0750914714261258E-16i
35,1.0065667159506697-5.456970023405347E-15i,1.0072635475879814-5.460747805141929E-15i
35,1.0592219224313173+7.615331565818728E-16i,1.0599552065095486+7.620603550158751E-16i
35,1.0798715636990728-6.850970770615694E-16i,1.0806191432264842-6.85571359898823E-16i
35,1.14151675597784-1.0225966962441556E-9i,1.1423070115838339-1.0233046252059037E-9i
36,1.343820471585493E-7-4.7210870026861895E-6i,1.344750779139507E-7-4.724355343208323E-6i
36,6.497391917937048E-7+4.3704361393071515E-6i,6.501889968763371E-7+4.373461729287884E-6i
36,9.411040364133394E-7-1.4745868159293514E-6i,9.417555491806329E-7-1.4756076511397941E-6i
36,1.0069265817187142E-6+1.2725935384853562E-6i,1.007623662485913E-6+1.2734745366596474E-6i
36,3.3311310620789333E-6+7.360632855383022E-7i,3.3334371561264555E-6+7.365728515474883E-7i
36,4.724928322430291E-6-1.1562747107592206E-7i,4.7281993222427475E-6-1.157075183084713E-7i
36,5.770064208998301E-6+4.832280159682856E-8i,5.774058741329277E-6+4.83562547762578E-8i
36,0.2313044736200858+1.4223917519168617E-15i,0.23146460237510627+1.4233764532363868E-15i
36,0.24956679100699874-1.9536216807555852E-15i,0.2497395625012675-1.9549741449021895E-15i
36,0.30082919805124075-6.833510800326816E-16i,0.3010374577714434-6.838241541413441E-16i
36,0.43782893623934843-9.458357156916073E-17i,0.43813203890474295-9.464905041323027E-17i
36,0.4738572673853708-5.958240016641591E-17i,0.4741853119454101-5.962364820373424E-17i
36,0.520056935540879-1.306655275552987E-16i,0.5204169634656508-1.3075598541771724E-16i
36,0.6564556732582827,0.6569101280642784
36,0.6856044848306591+1.0092356347676781E-15i,0.6860791189390019+1.0099343140590395E-15i
36,0.7076315471840146-8.697884054194272E-17i,0.7081214303103126-8.703905474027241E-17i
36,0.7152161101540524+5.335709724253308E-16i,0.7157112439640348+5.339403559231608E-16i
36,0.743858890155142-3.1806287557542045E-16i,0.7443738529491045-3.182830659223126E-16i
36,0.778145131715567+1.6986707451486602E-15i,0.7786838303806498+1.6998467104352505E-15i
36,0.8322577415089728-2.1706405117100864E-15i,0.832833901554294-2.172143214867086E-15i
36,0.8492112813907048-8.99052054041895E-16i,0.8497991781274612-8.996744548275742E-16i
36,0.8648281911769855-2.9249165436473366E-16i,0.8654268992754168-2.92694142123549E-16i
36,0.9057513469236443+4.252492065856365E-16i,0.9063783855332789+4.255436004854096E-16i
36,0.9166075592903724-2.608811673352718E-16i,0.9172421134994386-2.610617716092829E-16i
36,0.9256660066727309+7.183174715766359E-16i,0.9263068319144281+7.188147524144545E-16i
36,1.004239577809676,1.0049347984027763
36,1.0065690697272682,1.0072659029940656
36,1.0585422588579334-1.6518011441800003E-16i,1.0592750724148636-1.652944662317022E-16i
36,1.0805430636401636-4.721766447803009E-16i,1.081291108037311-4.725035258695209E-16i
36,1.1407494060401653-3.9459648796321626E-10i,1.1415391304208513-3.948696614274561E-10i
37,6.898220925091794E-8+4.886471636632145E-6i,6.90299646406561E-8+4.8898544705539026E-6i
37,1.8538242833642066E-7+4.0250538508965665E-6i,1.8551076592102323E-7+4.0278403376944526E-6i
37,8.744921918065194E-7+1.0451135968380963E-6i,8.750975901533714E-7+1.0458371139257575E-6i
37,9.356091197067779E-7-1.369489764700096E-6i,9.362568284223925E-7-1.3704378427359527E-6i
37,4.0740196814841674E-6+4.025072224738269E-7i,4.076840066621189E-6+4.0278587242561005E-7i
37,4.610830674887222E-6+9.208465248754981E-8i,4.614022686541923E-6+9.214840136593743E-8i
37,5.857187151710353E-6+6.435202980377253E-8i,5.8612419979995155E-6+6.439657978697969E-8i
37,0.23156909167883769+4.755968050713277E-15i,0.2317294036251282+4.75926053888248E-15i
37,0.25010025862583074-1.2587449118443754E-16i,0.25027339943204713-1.2596163228139403E-16i
37,0.30110579291876977+1.3142084787199552E-15i,0.3013142441216147+1.3151182863178851E-15i
37,0.4381004882871077-4.230730803763784E-16i,0.438403778944073-4.2336596777532513E-16i
37,0.4723885011875119-1.084069225390376E-16i,0.47271552894187074-1.0848197108985068E-16i
37,0.5215112985469162,0.5218723333062464
37,0.6564759838588049,0.6569304527255367
37,0.6856086079251843+3.122352463689318E-16i,0.686083244887886+3.1245140233207446E-16i
37,0.706106297665305,0.7065951248833333
37,0.7121729203651177+9.518037515534388E-16i,0.7126659474186481+9.524626715793885E-16i
37,0.7468328548578058-1.4174096559222316E-15i,0.7473498764846904-1.4183909082084695E-15i
37,0.7768913998673171-3.016818698499584E-16i,0.777429230591902-3.0189071986256414E-16i
37,0.829165883597229,0.8297399031938578
37,0.852288608740473-9.657615250758555E-16i,0.852878635866623-9.664301078673455E-16i
37,0.8663517433263223+1.0566517055936796E-15i,0.866951506157959+1.0573832103478197E-15i
37,0.9071317845988424+4.913343707814843E-16i,0.9077597788655933+4.916745144884375E-16i
37,0.9166288547123898+1.5807137070885424E-16i,0.91726342366397+1.5818080124169188E-16i
37,0.9257833701005674,0.926424276591275
37,1.0042409474327345+2.197400764762182E-16i,1.004936168974005+2.1989219936568738E-16i
37,1.006576184811738,1.007273023004206
37,1.0567154114668438+6.960475867039164E-16i,1.057446960323642+6.965294504212474E-16i
37,1.0823452048807185-3.3989740464984484E-16i,1.083094496874286-3.4013271072667694E-16i
37,1.1389949937668988-5.322213979253857E-11i,1.1397835035932413-5.3258984713223074E-11i
38,5.34570871911E-8+4.830224571587786E-6i,5.349409476248398E-8+4.833568466476684E-6i
38,3.7791827384792733E-7+4.124612450194141E-6i,3.7817990122479394E-7+4.127467859976125E-6i
38,9.447001498603025E-7+1.120657575980828E-6i,9.453541521651313E-7+1.1214333910769977E-6i
38,9.756243964397242E-7-1.4113539756955432E-6i,9.762998071549794E-7-1.4123310357215957E-6i
38,3.907664366868523E-6+5.679641741959166E-7i,3.9103695866176745E-6+5.683573676118796E-7i
38,4.6804038989702445E-6+1.1660076712438866E-7i,4.6836440751657375E-6+1.166814881557714E-7i
38,5.814663580117624E-6+7.091186355019501E-8i,5.818688987950749E-6+7.096095481180685E-8i
38,0.23200918514846117+1.7200940832122408E-15i,0.23216980176512095+1.7212848795671579E-15i
38,0.25098590858891334-1.6942945324500435E-16i,0.25115966251784094-1.6954674681476244E-16i
38,0.3015648814427643+7.412693484858148E-16i,0.301773650465981+7.417825185773833E-16i
38,0.43855261156524533-1.869395807001016E-16i,0.4388562152206431-1.8706899627885393E-16i
38,0.4701186717864663-4.5091221341462265E-16i,0.47044412817062886-4.512243734443339E-16i
38,0.5237570676374005-2.1743026421600345E-16i,0.5241196571103204-2.1758078805571897E-16i
38,0.6565099723672647+8.782423056573001E-17i,0.6569644647637514+8.788503001539486E-17i
38,0.6856154253673694+5.345217936506401E-16i,0.6860900670496881+5.348918353883073E-16i
38,0.7036310790601702,0.7041181927200152
38,0.7080238018552703+5.180042071620902E-16i,0.7085139565338266+5.183628140125762E-16i
38,0.7508666191194318-1.4012022803692038E-15i,0.7513864332632061-1.4021723125228224E-15i
38,0.7748635487232262+4.612879348992044E-16i,0.7753999755956763+4.616072778914316E-16i
38,0.8253318818150982-7.458122680279469E-16i,0.8259032471875242-7.463285831172713E-16i
38,0.8560983074861751-9.585846316829498E-16i,0.856690972011886-9.59248246014531E-16i
38,0.8688185978744336+1.3145926288895488E-16i,0.8694200684739376+1.3155027024291072E-16i
38,0.9093712196985045-1.6227080439571549E-16i,0.9100007642939147-1.6238314213599943E-16i
38,0.9166643013447177,0.9172988948354907
38,0.9259846462718098+3.682412374018846E-16i,0.9266256921031113+3.684961655058226E-16i
38,1.0042432354155715-2.2796999211313323E-16i,1.0049384585407797-2.281278124546414E-16i
38,1.0065882269052355-2.0510099615133262E-16i,1.007285073434271-2.0524298461637678E-16i
38,1.0541400952818778+3.9686362062282027E-16i,1.05486986128438+3.9713836359034114E-16i
38,1.0848785918600936,1.085629637680972
38,1.1368788745366312-3.039146221299627E-11i,1.137665919404114-3.0412501784480784E-11i
39,5.887130348344675E-8+4.863428432028201E-6i,5.891205923877519E-8+4.866795313471362E-6i
39,3.661953302576422E-7+4.069811706592319E-6i,3.664488420095367E-7+4.072629178608942E-6i
39,1.0337554988419388E-6+1.0822899174886389E-6i,1.0344711528819768E-6+1.0830391712075412E-6i
39,1.0640833589296825E-6-1.3148011681809805E-6i,1.0648200085103699E-6-1.3157113860892861E-6i
39,3.979101003635341E-6+4.6761851607464474E-7i,3.981855677939044E-6+4.679422416370241E-7i
39,4.878935139598119E-6+3.2588755415857853E-7i,4.882312756111548E-6+3.26113161417735E-7i
39,5.8363308910308335E-6+8.824469848954924E-8i,5.840371298831174E-6+8.830578902310067E-8i
