% Model,"2D photonic crystal band structure(sweep, mesh).mph"
% Version,COMSOL 5.4.0.388
% Date,"Aug 11 2026, 18:05"
% Table,Table 8 - Global Evaluation 5 ()
% U,lambda (THz),freq*a/(c_const) (1)
1,3.120094726390394E-9+2.668676442823331E-5i,1.5611273615114062E-9+1.335261964540481E-5i
1,5.173958936325445E-9-2.135957943084475E-5i,2.5887703967816856E-9-1.0687183179994181E-5i
1,1.1380108909621247E-8-1.8916193817816753E-5i,5.6939935975413595E-9-9.464644613149383E-6i
1,1.9630316189186863E-8-1.6385735999295905E-5i,9.821952987149627E-9-8.19853980414139E-6i
1,5.643002750402055E-8+8.421306919918079E-6i,2.823454659957817E-8+4.213568434692616E-6i
1,7.22645466439141E-8-1.300306016443742E-5i,3.615728717427279E-8-6.506030997836553E-6i
1,2.2116164649987135E-7-2.230056756463092E-7i,1.1065737676089471E-7-1.1158002963152055E-7i
1,4.457207214869229E-6-4.105329101919035E-8i,2.2301464376077942E-6-2.0540855810583977E-8i
1,1.1360912019395167E-5+1.309573988146625E-8i,5.684388507563038E-6+6.552402936767466E-9i
1,1.5095865425137093E-5+4.0678833648468744E-8i,7.553158037653382E-6+2.0353497509501425E-8i
1,1.7757429589508033E-5-2.0852161910353112E-8i,8.88486140110371E-6-1.0433298780828457E-8i
1,2.0183774198416696E-5-9.201374595583269E-9i,1.0098873567268006E-5-4.6038722873324925E-9i
1,2.2225373906688592E-5+4.692052637709451E-9i,1.1120380106437797E-5+2.3476504390794838E-9i
1,2.428583260202748E-5-2.49102662437059E-8i,1.2151322667043616E-5-1.2463755631090242E-8i
1,2.4841568686136236E-5+5.275692829579815E-9i,1.242938307314067E-5+2.639672557863254E-9i
1,2.604178356322054E-5+3.202271501322024E-9i,1.3029905957417651E-5+1.6022441938759633E-9i
1,2.6784793247680605E-5-4.995707785275243E-10i,1.340166798709823E-5-2.499583120904551E-10i
1,2.8394424339136833E-5+1.2980266862384643E-10i,1.4207040695034847E-5+6.494626457072834E-11i
1,3.090957299003577E-5-3.8117130235194745E-9i,1.5465485621073778E-5-1.9071759087679288E-9i
1,0.015501968349207888+2.7199249009477703E-13i,0.007756350069290878+1.3609039328873493E-13i
1,0.018019714655757708-4.683203457198259E-15i,0.00901609472231505-2.3432227857437922E-15i
1,0.8777642012826089-5.324922949329336E-15i,0.439185932397243-2.6643046583893723E-15i
1,0.9737297681428355-1.492767920889725E-16i,0.48720193361710695-7.469006713086115E-17i
1,1.0262936003909617,0.5135020443330974
1,1.0278221447628686-2.1139900412998054E-16i,0.5142668456136754-1.0577267630761103E-16i
1,1.234465677739464,0.6176601402725068
1,1.2358093752844075,0.6183324541562053
1,1.3885940335005325-2.245892962233865E-16i,0.6947776685732362-1.123723880789155E-16i
1,1.5563600472609063+6.196610041291261E-16i,0.7787187464507059+3.100449932578654E-16i
1,1.6046833622686782+1.2750935866963431E-15i,0.8028971307220201+6.379881578089981E-16i
1,1.6937971801607836-2.4529055515673205E-16i,0.8474848857742696-1.227301831372616E-16i
1,1.6948256800707664,0.8479994917370968
1,1.7250975480560005-2.674664177211315E-16i,0.8631459041187756-1.3382579043456032E-16i
1,1.765398931751145-5.564328601115394E-15i,0.8833105460000322-2.784090352824383E-15i
2,3.0543827548025915E-13+3.1081510384021466E-5i,1.528248629991848E-13+1.555151383295713E-5i
2,3.7946823469073024E-12+3.1801370063845245E-5i,1.8986546754158013E-12+1.5911692847112206E-5i
2,2.923042175908085E-10+2.725663683647644E-5i,1.4625328779492267E-10+1.3637753106755828E-5i
2,3.9848285789347505E-10-2.4787779125938914E-5i,1.993793609178162E-10-1.240246967417318E-5i
2,1.7097265992511842E-9+2.3073654088823076E-5i,8.554551091731521E-10+1.1544813823580115E-5i
2,2.490716835526949E-9-1.8895308778414632E-5i,1.2462205614560268E-9-9.454194864242365E-6i
2,3.413213324061389E-9-2.5868810758774177E-5i,1.7077881212382212E-9-1.2943359681904093E-5i
2,4.0947850368872944E-9+2.6786674110641396E-5i,2.048809898790363E-9+1.3402609069625792E-5i
2,4.749266913787633E-9-2.1338051503884292E-5i,2.3762773814281376E-9-1.0676411764777097E-5i
2,1.0447702352466954E-8-1.6349065540868047E-5i,5.227467573150366E-9-8.180191881712404E-6i
2,3.0225101328513136E-8-1.357109155845375E-6i,1.512301286537692E-8-6.790243314820356E-7i
2,4.876316062655612E-8-1.2984938889604309E-5i,2.4398459330099015E-8-6.496964087871237E-6i
2,5.745222138125577E-8+8.271996732896242E-6i,2.8745997363243757E-8+4.138861658535907E-6i
2,4.736077903433954E-6-4.671953906839859E-8i,2.3696783109703616E-6-2.3375941166137636E-8i
2,1.1336816972165926E-5+1.997619317830303E-8i,5.6723326436213705E-6+9.99501120453622E-9i
2,1.5099498122992834E-5+3.438266706588826E-8i,7.554975644013449E-6+1.7203234845498475E-8i
2,1.7749337319955787E-5-2.436518337001046E-8i,8.880812465246767E-6-1.21910255177319E-8i
2,2.0179983179616244E-5-4.887544241979906E-9i,1.0096976745633928E-5-2.4454639092254473E-9i
2,2.2248308406394113E-5+8.504846990913517E-9i,1.1131855294902438E-5+4.255367386984189E-9i
2,2.4296726428074594E-5-3.972893964410315E-8i,1.2156773350886595E-5-1.987822170835089E-8i
2,2.4862027173252902E-5+5.3232703955059485E-9i,1.243961939825696E-5+2.663477809458076E-9i
2,2.60446139627201E-5+2.2847769951913856E-9i,1.303132213688983E-5+1.1431793566958506E-9i
2,2.6783818519594623E-5-5.779359878655291E-10i,1.3401180285660132E-5-2.891680423122231E-10i
2,2.8394355830376817E-5+1.0490005549602896E-10i,1.4207006416941022E-5+5.248633814665325E-11i
2,3.0937747752908805E-5-1.822043879541986E-9i,1.5479582755001527E-5-9.116526271361299E-10i
2,0.030999309558255087-7.948532806732482E-14i,0.015510384966850178-3.9770177307458226E-14i
2,0.03603206813818124-1.9273668521196224E-14i,0.018028506309945878-9.643505702132886E-15i
2,0.8766862943596854+5.4633713983034956E-14i,0.43864660582606385+2.7335768058098525E-14i
2,0.9705262259798497-3.860733485388454E-16i,0.4855990536525687-1.9317031077822113E-16i
2,1.026368859906284,0.5135397001412977
2,1.0320764389528145,0.5163954653019395
2,1.2310162338216726+3.768009281438471E-16i,0.6159342243134445+1.8853089099918936E-16i
2,1.2363091472612173,0.6185825131370802
2,1.3907784475916007-6.205348704004721E-16i,0.6958706317379741-3.10482228876054E-16i
2,1.5574411548968419,0.779259674486295
2,1.6032910046559192,0.8022004699610817
2,1.6912245078673231+1.986116427913217E-15i,0.8461976591155554+9.93745693852587E-16i
2,1.6948299761210568+2.8644267430627507E-16i,0.8480016412492889+1.4332048722166738E-16i
2,1.7286792776289515,0.8649380086951444
2,1.7629780656599503+1.1779968429756092E-15i,0.8820992749890745+5.894061766101579E-16i
3,4.3806184973956873E-13+3.108157955773558E-5i,2.1918255682381211E-13+1.5551548443758172E-5i
3,8.335035690678082E-12+3.1801637275155534E-5i,4.170402957908008E-12+1.5911826545260624E-5i
3,1.187411592954296E-10-2.3078507801080768E-5i,5.941168104473942E-11-1.1547242359786499E-5i
3,3.369077372091379E-10+2.7256080909341602E-5i,1.685704867911343E-10+1.3637474950758235E-5i
