% Model,"2D photonic crystal band structure(sweep, simple).mph"
% Version,COMSOL 5.4.0.388
% Date,"Aug 10 2026, 18:08"
% Table,Table 6 - Global Evaluation 3 (freq*a/(c_const))
% U,lambda (THz),freq*a/(c_const) (1)
12,1.4345300603229638-1.031990196808309E-11i,0.7177615824092698-5.163523143775897E-12i
13,5.11347035885362E-8-1.1919050738618049E-8i,2.5585051703603664E-8-5.9636510628719925E-9i
13,0.19977321069827275+2.452677843821332E-13i,0.09995575540709871+1.2271878986802255E-13i
13,0.2311570735764031+4.451961787472299E-14i,0.11565855014424835+2.2275219082424176E-14i
13,0.8109405429281324,0.405750972691981
13,0.9387048865357622,0.46967736920307823
13,1.0302134756116323,0.5154633387800064
13,1.1111080391027617+1.2793457116081186E-16i,0.5559386215960584+6.40115692107297E-17i
13,1.127848519782946,0.5643146565329602
13,1.2632687978799748,0.6320716703353365
13,1.4387604392401683+5.717560004002217E-12i,0.7198782361830638+2.8607590942142136E-12i
14,4.372724278545348E-8-1.1235528671766834E-8i,2.1878757262859568E-8-5.621653433206199E-9i
14,0.21482077929428187-3.4882447648876364E-14i,0.10748474831258856-1.7453298132441526E-14i
14,0.24836231665881195-8.322526659981978E-15i,0.12426712715642028-4.164144112649081E-15i
14,0.8011292283858148,0.400841919304962
14,0.9384651718937932,0.469557428906597
14,1.0307474840748594,0.5157305278548032
14,1.0972209850908483,0.5489902876863808
14,1.1374707346278723+1.526079117347851E-16i,0.5691290946157853+7.635677999683956E-17i
14,1.2676499988828858,0.6342637873579623
14,1.4427110956065485-2.383813007868171E-12i,0.7218549318574994-1.1927316436366975E-12i
15,1.1368171675833248E-8-4.9644310561535255E-8i,5.688020848659866E-9-2.4839339301291853E-8i
15,0.22979083410532028+3.423094630969774E-13i,0.11497495749475473+1.7127321950356273E-13i
15,0.26541551943811437-2.8192562000765817E-14i,0.13279963138938322-1.4106039652654879E-14i
15,0.7909988571881308+1.1252918290503195E-16i,0.3957732271510967+5.630354261865651E-17i
15,0.9384726596746182,0.46956117538885095
15,1.0312985633362917,0.5160062582376364
15,1.0832042895451677,0.5419770881353364
15,1.147104991672795,0.5739495579669294
15,1.272337375472368,0.6366090981543477
15,1.4463972073674336-4.7047502791068144E-11i,0.7236992636589777-2.3540036549752767E-11i
16,2.8077214179819377E-8-1.0073255313236302E-8i,1.404832581536426E-8-5.040114441389466E-9i
16,0.2446748753906555+3.308465926670666E-13i,0.12242213014110688+1.6553781649857245E-13i
16,0.2822956549704638+4.3321946352414523E-14i,0.1412455420928887+2.167596875589905E-14i
16,0.7806012555488864-2.1562770480381195E-16i,0.39057082727655856-1.0788849037880663E-16i
16,0.9386805882421883,0.46966521164561187
16,1.0318623796459716,0.5162883615534308
16,1.0691071394812983+1.3633452551203824E-16i,0.5349236334764457+6.821445397003861E-17i
16,1.1567416928070513,0.5787712442087442
16,1.2773271739284524,0.6391057245651852
16,1.4498370387029018-3.3868532655075993E-11i,0.7254203699995524-1.6945989676169232E-11i
17,2.5460207287650715E-8-2.5460207287650712E-8i,1.273891651119391E-8-1.2738916511193908E-8i
17,0.25946338688295073+5.732203789193064E-13i,0.1298215048239893+2.8680860556504045E-13i
17,0.2989787048177313+1.6510856832076794E-15i,0.14959284173406287+8.261143530206884E-16i
17,0.7699800133039877+1.2312237341876693E-16i,0.38525652968760854+6.160380463212E-17i
17,0.9390494443204316,0.46984976736160833
17,1.0324344680059068,0.5165746037576636
17,1.0549768551650134+1.2340882509730997E-16i,0.5278536002221643+6.17471296245768E-17i
17,1.166372594219857,0.5835900285823019
17,1.2826154327377222,0.6417516844625167
17,1.453049471755906-5.643370225181279E-11i,0.7270276984866173-2.823638524546177E-11i
18,1.7214530879005024E-8-4.086635584893558E-8i,8.61322412537394E-9-2.044732351919386E-8i
18,0.2741455609267718+2.2789394021882902E-14i,0.1371676739746927+1.1402585395535318E-14i
18,0.3154370842267657-1.0205682842519044E-14i,0.15782772838806655-5.106374044866254E-15i
18,0.7591725046012814-5.482806895016417E-16i,0.379849034394962-2.7433012816235107E-16i
18,0.9395456686512477,0.4700980512914943
18,1.0330102654089792,0.5168627017673235
18,1.040860476562465+1.2454033309781979E-16i,0.5207905246381139+6.231327528817608E-17i
18,1.1759903177706534-2.0674256123062123E-16i,0.588402219463433-1.0344284306376108E-16i
18,1.2881979865948852,0.6445448937519062
18,1.456052353940695+6.630462198592076E-10i,0.728530179005051+3.317526186028373E-10i
19,1.026190677783015E-9+2.0326553013323557E-8i,5.134505474032046E-10+1.0170312396579815E-8i
