% Model,yuin.mph
% Version,COMSOL 5.4.0.388
% Date,"Aug 12 2026, 12:01"
% Table,Table 2 - Global Evaluation 2 (freq*a/(c_const))
% U,lambda (THz),freq*a/(c_const) (1)
3,0.5191091080790053+4.932915497990387E-15i,0.5194684798364794+4.936330484328315E-15i
3,0.6127539172673085-1.871511874431353E-15i,0.6131781179771792-1.8728074951418753E-15i
3,0.6185701280775342-2.8702437965828057E-16i,0.6189983552663632-2.8722308250157575E-16i
3,0.6970318271219017+1.0518710299778266E-15i,0.6975143722146957+1.0525992251391059E-15i
3,0.7796222263719171,0.7801619476083521
3,0.8004953378482116-9.433265958199867E-16i,0.8010495092390332-9.439796472331403E-16i
3,0.8439850555424824+1.3403067571811123E-15i,0.8445693342383707+1.3412346322412612E-15i
3,0.8474187918823255+5.616425011215802E-16i,0.8480054477044171+5.620313181343409E-16i
3,0.8666678700151276+1.3086444153008596E-15i,0.8672678516967169+1.3095503709778375E-15i
3,0.8797163749260569+2.189632639309287E-15i,0.8803253898996253+2.191148490442632E-15i
3,0.9035591657657677+1.5694629956712943E-16i,0.9041846867599661+1.5705495122942296E-16i
3,0.9541418551951671,0.9548023938565864
3,0.9647952722220988-1.3624492146918875E-16i,0.9654631860906575-1.3633924186563967E-16i
3,0.9723881660274507+4.543231394749454E-16i,0.973061336347011+4.546376608396319E-16i
3,0.9733001365728069+1.1339712287591214E-16i,0.9739739382364384+1.1347562607053192E-16i
3,0.9831781040855343-1.332462132141975E-16i,0.9838587441237774-1.3333845764812152E-16i
3,1.0180295521118776,1.0187343193055352
3,1.0506043708216324-2.4884880736386115E-16i,1.0513316890930247-2.4902108180839677E-16i
3,1.0624018678304072-7.5691289546388855E-16i,1.0631373533390296-7.574368953576762E-16i
3,1.0850466309856803,1.085797793137625
3,1.089551067821034+7.557207142868062E-16i,1.0903053483297107+7.56243888850739E-16i
3,1.1379772063342002+1.6255626197553993E-15i,1.1387650115609647+1.6266879733399424E-15i
3,1.164345036152066+1.9898385501308352E-15i,1.1651510954475703+1.9912160866943844E-15i
3,1.1657004039166992-1.141493113030136E-15i,1.1665074015137824-1.1422833522684576E-15i
3,1.2027729333716055-1.6647824196494552E-15i,1.2036055957467802-1.6659349245364822E-15i
3,1.2585530111647782-3.317084126720216E-15i,1.259424289284267-3.319380496276743E-15i
3,1.312463151905514+4.004740553902252E-16i,1.3133717512388328+4.007512978097253E-16i
3,1.32895580318543-3.605438824089336E-15i,1.3298758201436442-3.6079348174489455E-15i
4,0.4807128807280465-4.143648744421467E-16i,0.481045671330444-4.1465173327557153E-16i
4,0.5133335841873699+2.5903038436258465E-15i,0.5136889576328532+2.592097073662053E-15i
4,0.5227795522205669-8.062114903430539E-15i,0.5231414649736454-8.067696189439034E-15i
4,0.6091193226639454+4.033051780552351E-15i,0.6095410071963305+4.035843804201723E-15i
4,0.6191523426140031+3.886440886001297E-16i,0.6195809728615684+3.8891314130403803E-16i
4,0.6991891043057988-1.4781798561931566E-16i,0.6996731428505104-1.4792031788136143E-16i
4,0.7808854186083781+5.588219765936727E-16i,0.7814260143346015+5.592088409979341E-16i
4,0.7989077211710274+4.73312660112606E-16i,0.7994607934776938+4.736403276488757E-16i
4,0.8423020523293654+4.273338518323641E-15i,0.8428851659063737+4.27629688902011E-15i
4,0.8474237844272886-4.675684730059406E-16i,0.848010443705647-4.678921639242245E-16i
4,0.86877187962559-9.647165409393535E-16i,0.8693733178827232-9.653844003033795E-16i
4,0.8779774123887695-2.8549704824352123E-15i,0.8785852235036241-2.8569469373728E-15i
4,0.898629109599057-3.4470198349761125E-16i,0.8992512175863913-3.449406157151671E-16i
4,0.9497864969580938,0.9504440204677469
4,0.9628991576217615-4.682629933305732E-16i,0.9635657588374968-4.685871650552728E-16i
4,0.975890481010969-6.462434974678309E-16i,0.9765660759327397-6.466908825316388E-16i
4,0.9784009501518104+1.523060105698319E-16i,0.9790782830352025+1.5241144982689848E-16i
4,0.9881454864539908,0.9888295653394897
4,1.02030916480217+1.2000437470866297E-16i,1.021015510138854+1.2008745200854548E-16i
4,1.04837996811779-3.896034993008477E-16i,1.0491057464672344-3.898732161909634E-16i
4,1.0617524260856506-2.865060914019989E-16i,1.0624874619951084-2.8670443544180046E-16i
4,1.0851146491291324-7.469126022065797E-16i,1.085865858369058-7.474296790414051E-16i
4,1.0924005042762235+1.0635076531903521E-15i,1.0931567574087104+1.0642439042182495E-15i
4,1.1354342770638233+9.213952663116475E-16i,1.1362203218572862+9.220331349813152E-16i
4,1.1643330734296582+8.977473805601683E-16i,1.1651391244435423+8.983688781391908E-16i
4,1.1664364926005335-1.1909830176219813E-15i,1.1672439997812087-1.1918075180083228E-15i
4,1.2045547694177274+1.8560630769283256E-16i,1.2053886653323287+1.857348002658885E-16i
4,1.2578596184202866,1.258730416513967
4,1.3109738587608657-1.197949426876385E-15i,1.3118814270779942-1.1987787500074985E-15i
4,1.3261410485306988-1.5635483592929965E-15i,1.3270591168748134-1.5646307812983704E-15i
5,0.47838344872146105-1.1943969245981417E-14i,0.4787146266916371-1.1952237883831037E-14i
5,0.5134439649418088+8.1324737737327485E-16i,0.5137994148022984+8.138103768173596E-16i
5,0.5268281695199818+4.550665113871047E-15i,0.5271928850724942+4.553815473774574E-15i
5,0.6047542257894098-1.982938738093289E-15i,0.6051728884281103-1.9843114980163598E-15i
5,0.6199000392497638-1.7183278309218493E-15i,0.6203291871169392-1.7195174045257493E-15i
5,0.7016556682418569-2.2162168138789134E-16i,0.7021414143532493-2.2177510688533533E-16i
5,0.7825092151397024+4.58096216177861E-16i,0.7830509349968727+4.584133495891958E-16i
5,0.7969087134270834+1.3369478982580405E-15i,0.7974604018494854+1.3378734480285427E-15i
5,0.8407019931688582-1.90352218167838E-15i,0.8412839990479595-1.9048399626634835E-15i
5,0.8474301829417276+2.537260319062138E-16i,0.8480168466496854+2.5390168278304096E-16i
5,0.86907025869701+3.81486457736335E-16i,0.8696719035176762+3.817505553155059E-16i
5,0.8778336360740984+1.086175471321177E-15i,0.8784413476546815+1.086927414953024E-15i
5,0.8931065277656163+1.054870988281137E-16i,0.8937248125491032+1.0556012602703338E-16i
5,0.9454990978163543-2.304306091597535E-16i,0.9461536532213438-2.305901329509965E-16i
5,0.9606769884034646-2.1609619983881042E-16i,0.9613420512434618-2.162458001249755E-16i
5,0.9801024416629456,0.9807809524644001
5,0.9841388297794139,0.9848201349142152
5,0.9932163063780431,0.9939038957191275
5,1.0230249331902102+1.4008023124108657E-16i,1.023733158614227+1.4017720676724286E-16i
5,1.0456523075586384-5.550188542951061E-16i,1.0463761975879708-5.554030858525861E-16i
5,1.0612993441546776-6.849097242112995E-16i,1.0620340664020416-6.853838773468739E-16i
5,1.0852059824611622,1.0859572549298377
5,1.095553387874505-2.141158318820177E-16i,1.096311823702888-2.142640611879746E-16i
5,1.1324900002855183+8.027741646932062E-16i,1.1332740067985814+8.033299136830248E-16i
5,1.1643173274704297+3.2072546361210116E-16i,1.165123367583613+3.2094749723033507E-16i
5,1.1671510899413087-1.872072335833274E-15i,1.1679590918274287-1.8733683445431507E-15i
5,1.206752163564116-4.882794398903655E-16i,1.2075875807030303-4.886174687126707E-16i
5,1.2569659364225991-1.0300568179443577E-15i,1.2578361158331064-1.030769911440892E-15i
5,1.309076684592372-2.7974581175838134E-16i,1.3099829395231537-2.799394757539711E-16i
5,1.3233952142547327+2.2081498355308188E-16i,1.3243113816973333+2.2096785058523575E-16i
6,0.47625226074937554-2.009441175544381E-14i,0.47658196332881947-2.0108322827231174E-14i
6,0.5135771849280475+9.54820147342469E-15i,0.5139327270148145+9.554811555757706E-15i
6,0.5311220807237307-2.3909593674762882E-14i,0.5314897688891133-2.3926145942033218E-14i
6,0.5997961037105722-2.531658228786132E-14i,0.600211333912782-2.5334108593080068E-14i
6,0.6208125735154126+2.3323190462031306E-15i,0.6212423531169144+2.3339336770804922E-15i
6,0.7042978653842612-4.491174138672165E-15i,0.704785440650673-4.494283313830561E-15i
6,0.7844902315388347+5.680614565615148E-15i,0.7850333228251206+5.684547173246581E-15i
6,0.7945327152900608+1.3508418464135336E-15i,0.7950827588431801+1.351777014764194E-15i
6,0.8392382437069914-2.4892751719792613E-15i,0.8398192362534264-2.4909984613214595E-15i
6,0.8474379714418755+1.4167063197587897E-16i,0.8480246405416998+1.4176870851355336E-16i
6,0.8668289741107338-2.8795369109828134E-15i,0.8674290673223677-2.8815303729049914E-15i
6,0.8800636689929247-1.4587683968381275E-15i,0.8806729243931726-1.4597782811849063E-15i
6,0.8872002171157963-2.304955373438992E-15i,0.8878144130455039-2.306551060839888E-15i
6,0.9412956082481707,0.9419472536378857
6,0.9582193719240755+4.801352168859834E-16i,0.9588827333915871+4.804676075800246E-16i
6,0.9848918136822241-2.9236765996521506E-16i,0.9855736400969339-2.9257006188449377E-16i
6,0.9903013258357484,0.9909868971777952
6,0.9983708095935102,0.9990619673229173
6,1.0260866361039906+4.769584142396983E-16i,1.0267969811008295+4.77288605679031E-16i
6,1.0425635388720322-1.0776038869340474E-15i,1.0432852905912986-1.0783498965815017E-15i
6,1.0610120019169633-1.5747721480523116E-16i,1.0617465252414355-1.575862340124959E-16i
6,1.0853239910048413+4.654357901467728E-16i,1.0860753451691316+4.657580046394357E-16i
6,1.0989020460988164+1.834977777902635E-15i,1.0996628001550488+1.836248106584424E-15i
6,1.1292466173382922+3.73167958012201E-16i,1.130028378504064+3.7342629681384544E-16i
6,1.164297509490561+2.236465419688321E-16i,1.1651035358840425+2.2380136924808703E-16i
6,1.1677988882445713-1.588996619044589E-15i,1.1686073385921247-1.5900966585135931E-15i
6,1.2093080993570475+1.4553572236166322E-15i,1.2101452859334916+1.4563647464573296E-15i
6,1.2558711533602545-8.600372699591344E-16i,1.2567405748682188-8.606326613718224E-16i
6,1.3068141447635213-5.620942762165899E-11i,1.3077188333705725-5.624834059867409E-11i
6,1.3207434245186376+6.524903431770549E-9i,1.3216577561654046+6.529420528421581E-9i
7,0.4744026834291338-1.0675389661570023E-14i,0.47473110557284315-1.0682780080047934E-14i
7,0.5137322453482686-6.392473621917645E-16i,0.5140878947811308-6.39689903931904E-16i
7,0.5355805534545008-4.665173087461098E-14i,0.5359513281563283-4.668402719585192E-14i
7,0.594360916436233+2.3180016852254824E-15i,0.5947723839365896+2.3196064044000887E-15i
7,0.6218891623331065+1.289167344995139E-14i,0.6223196872415381+1.2900598169769222E-14i
7,0.7070073278835839-1.8948462898577048E-15i,0.7074967788718526-1.8961580646478817E-15i
7,0.7868214258306603-1.1833113299476463E-15i,0.7873661309691722-1.1841305193351256E-15i
7,0.7918203167073942-1.3677311488418475E-15i,0.7923684825060484-1.3686780094132795E-15i
7,0.8379166994045519-5.065169298518536E-15i,0.8384967770649039-5.068675842257381E-15i
7,0.8474471296740248-1.3018051238246785E-15i,0.8480338051139612-1.3027063447586915E-15i
7,0.8633996074925188-2.6593787683110466E-14i,0.8639973266030448-2.6612198179225507E-14i
7,0.8810452166239859-3.581949934355181E-15i,0.8816551515355191-3.584429666694798E-15i
7,0.8833818301334371-3.6892068232658595E-16i,0.8839933826488428-3.691760808004576E-16i
7,0.9371843790642653+3.8763582698323096E-16i,0.9378331783092408+3.879041816821465E-16i
7,0.9555998979228354+3.575052290098826E-16i,0.9562614459662311+3.577527247298689E-16i
7,0.9901462734343927-9.348607334369558E-16i,0.9908317374358957-9.355079240555367E-16i
7,0.9967483322377243,0.9974383667494306
7,1.0035936960175107,1.0042884694759506
7,1.0294211428170361,1.030133796244837
7,1.0392296429395003-1.2077372495113116E-15i,1.0399490866506391-1.2085733486110363E-15i
7,1.0608468394625965-4.093809596987647E-16i,1.0615812484474807-4.096643682398088E-16i
7,1.0854733628490787+3.464790305898285E-15i,1.086224820421345+3.46718893031487E-15i
7,1.1023810875877815-2.791410954178187E-16i,1.1031442501343194-2.793343407769971E-16i
7,1.1257777947042364-8.320969035902869E-16i,1.1265571544540687-8.32672952289834E-16i
7,1.1642732491345216-6.263801824935216E-16i,1.1650792587329077-6.268138164705146E-16i
7,1.168362984545616+1.1009737993865192E-15i,1.1691718254089127+1.1017359876877078E-15i
7,1.21216573975143+3.36108030387599E-15i,1.2130049046311533+3.3634071313521735E-15i
7,1.2545751235096452+3.766712194029138E-15i,1.2554436477948139+3.769319834619526E-15i
7,1.3042431622166821-4.59314594560421E-11i,1.3051460709695526-4.5963257143755856E-11i
7,1.3182007585239448+3.0822879653655572E-9i,1.319113329919672+3.084421788921945E-9i
8,0.513907979582265+2.9019148031091256E-14i,0.5142637506734058+2.903923756923657E-14i
8,0.5401525875392175+9.777263184200968E-15i,0.540526527394379+9.784031842656597E-15i
8,0.5885428513533408-2.3022958785631975E-15i,0.5889502910910528-2.3038897248341027E-15i
8,0.623128886674608-4.102723209474923E-15i,0.6235602698263423-4.105563465650884E-15i
8,0.7097021726493578-2.967197403751117E-16i,0.710193489239837-2.9692515517696414E-16i
8,0.788814883665296+3.476893636947206E-16i,0.78936096884595+3.479300640325521E-16i
8,0.7894911606262784+7.42356463562477E-16i,0.7900377139837305+7.428703862481526E-16i
8,0.8367140974281525+4.638131752382069E-15i,0.8372933425444803+4.6413426641794325E-15i
8,0.8474576326594512-4.842698661102882E-15i,0.8480443153704531-4.846051191624255E-15i
8,0.8595319562006924+9.561357288773264E-15i,0.8601269977919449+9.567976478687729E-15i
8,0.8747294508530095+8.375848382767646E-16i,0.8753350134508815+8.381646861944386E-16i
8,0.887109700003642-1.0443925030729828E-14i,0.8877238332696566-1.0451155209578181E-14i
8,0.9331710234394338,0.9338170442961248
8,0.952876187295936+1.2904472867544148E-15i,0.9535358497537012+1.2913406448214398E-15i
8,0.995774277062337,0.9964636372496772
8,1.0033849427767096,1.0040795717182882
8,1.0088648573494639-2.0039208062154433E-16i,1.0095632799569598-2.005308091722017E-16i
8,1.032971356112229,1.0336864673015511
8,1.0357378481196604-7.816962996166002E-16i,1.0364548745115467-7.822374567040644E-16i
8,1.0607718655763336-2.458076695853185E-16i,1.0615062226578764-2.4597783869397924E-16i
8,1.0856606001988611-6.726653074789965E-16i,1.0864121873928472-6.7313098398125455E-16i
8,1.1059498901392781+4.869787822306097E-16i,1.1067155233164117+4.873159106263538E-16i
8,1.1221365271578332-1.3837308430381863E-15i,1.1229133661105977-1.3846887799674262E-15i
8,1.1642440826139064-3.782972766216193E-15i,1.1650500720207309-3.7855916637664635E-15i
8,1.1688429636813984,1.1696521368273365
8,1.2152724677448095-2.822087845913157E-15i,1.2161137833675684-2.8240415366751723E-15i
8,1.253078772181716+2.2700451771356464E-15i,1.2539462605644163+2.271616696710542E-15i
8,1.3014235999212105+8.00696629721334E-16i,1.3023245567317212+8.012509404636196E-16i
8,1.3157775023491394-1.6903082110504803E-14i,1.316688396159525-1.6914783870751812E-14i
8,1.3307855414712717-2.794509123647168E-16i,1.3317068251309425-2.796443722057045E-16i
9,0.5141030601325017-6.435294141268071E-15i,0.5144589662750971-6.439749202698159E-15i
9,0.5448045245300857-2.408269515434715E-14i,0.5451816848542124-2.409936725727818E-14i
9,0.5824173286582062,0.5828205277847979
9,0.6245306946048713-5.2951024192176645E-15i,0.6249630482080419-5.298768142343659E-15i
9,0.7123244945488648+2.213455511530231E-16i,0.7128176265350192+2.2149878548948328E-16i
9,0.785559187556709-3.457716581666082E-16i,0.7861030188658471-3.4601103090452817E-16i
9,0.7924827082823537,0.793031332645153
9,0.8355847589283165+1.3696693309507947E-15i,0.8361632222198696+1.3706175332977802E-15i
9,0.8474694501366523+1.6239429132897344E-15i,0.8480561410287236+1.6250671455748241E-15i
9,0.8555075714787357-2.997601938578992E-14i,0.8560998270464185-2.999677135218984E-14i
9,0.8683115222681053-1.8359645599072032E-16i,0.8689126418264717-1.8372355717239588E-16i
9,0.8910416753342018-2.4408901949023466E-15i,0.8916585306500957-2.4425799880219265E-15i
9,0.9292601317876078+3.4493746560589483E-16i,0.9299034451903466+3.45176260844322E-16i
9,0.9500927676916039+5.260477286052455E-16i,0.9507505032280735+5.264119038697552E-16i
9,1.0017025012933114-1.369229462583959E-16i,1.0023959655048875-1.3701773604164107E-16i
9,1.0101428990405112,1.0108422064178593
9,1.0141409516293673-1.6982764206297076E-16i,1.0148430268009283-1.699452112931114E-16i
9,1.0321712767758215-7.285229750849043E-16i,1.032885834081745-7.290273210457859E-16i
9,1.0366933266886678-2.0254203350191662E-16i,1.0374110145446032-2.0268225043398185E-16i
9,1.0607689174086288-1.6834313300593248E-16i,1.0615032724491975-1.6845967453183809E-16i
9,1.085894761002045-4.081213777964147E-16i,1.0866465103021823-4.084039143470527E-16i
9,1.109582423413058+4.646620213729883E-16i,1.1103505713406485+4.649837001966756E-16i
9,1.1183615239542146,1.119135749526642
9,1.1642094372513887,1.1650154026737276
9,1.1692463523599095,1.1700558047660186
9,1.2185820914925527+1.4631515539670717E-15i,1.219425698320155+1.464164472710389E-15i
9,1.2513844719614569+3.535082122747391E-15i,1.2522507874045217+3.537529409176188E-15i
9,1.2984095749489148+3.5255918569820694E-16i,1.2993084451933556+3.5280325734365895E-16i
9,1.313480751910573-9.009692420722262E-16i,1.314390055713716-9.015929700995607E-16i
9,1.3301802605679987-3.444059049416754E-16i,1.33110112520042-3.446443321883121E-16i
10,0.5143160066734321-4.467447173249229E-15i,0.5146720602358503-4.470539922571263E-15i
10,0.5495132211368949+1.2641952582580794E-14i,0.5498936412238512+1.2650704424239512E-14i
10,0.5760448107725088-2.6214903758341374E-15i,0.5764435982967678-2.6233051958573326E-15i
10,0.6260934046598571+4.0333033291162104E-15i,0.626526840104687+4.036095526909029E-15i
10,0.7148364989034259+1.424084641057055E-15i,0.7153313699140081+1.425070514339345E-15i
10,0.7820928911904261+4.932778006901753E-15i,0.7826343228325238+4.93619289805658E-15i
10,0.7957743086044192-1.149779280985426E-16i,0.7963252116947043-1.1505752566184564E-16i
10,0.8344577017859753+4.822152920248094E-15i,0.8350353848321047+4.8254912272490464E-15i
10,0.8474825458936339-3.5062996846930006E-16i,0.8480692458517091-3.5087270454545596E-16i
10,0.851494316075855+1.54701837844085E-15i,0.8520837933246355+1.5480893569786034E-15i
10,0.861831669236154+3.112205498164854E-16i,0.8624283028856121+3.114360033198221E-16i
10,0.895099280822598+4.976429186685052E-16i,0.8957189451603195+4.979874296922825E-16i
10,0.9254560227456227-3.0575564062178037E-16i,0.9260967026184721-3.0596731084720655E-16i
10,0.9472840947517438+1.433887690802651E-16i,0.9479398858843977+1.4348803505950614E-16i
10,1.0078722352930005,1.0085699707225462
10,1.0169684638818515,1.017672496499413
10,1.0192470094331403-4.421906345011596E-16i,1.0199526194549633-4.424967567074281E-16i
10,1.0287244816601426-4.780434988865171E-16i,1.0294366527994603-4.783744415143196E-16i
10,1.0405532198850962,1.0412735798894877
10,1.0608315571058196-2.3334251500114094E-16i,1.0615659555109485-2.335040546628504E-16i
10,1.0861886044792566-9.27498345433117E-16i,1.086940557203-9.28140439176542E-16i
10,1.1132614856409044+4.342852660251894E-16i,1.1140321805302766+4.3458591545874315E-16i
10,1.1144817496242783-1.4244513318726426E-15i,1.1152532892848273-1.4254374590097019E-15i
10,1.1641686115238208-1.555120232487778E-16i,1.1649745486830967-1.5561968198223764E-16i
10,1.1695835195247224+4.309368777400966E-16i,1.1703932053468027+4.31235209132676E-16i
10,1.2220554813865951+1.243326285303249E-15i,1.2229014927919852+1.2441870221797731E-15i
10,1.2494963426420116-9.644851633267963E-16i,1.2503613509603484-9.65152862511434E-16i
10,1.295245657493607-3.513772542178795E-16i,1.2961423374035717-3.516205076291941E-16i
10,1.3113149568186555-1.7167127238483488E-15i,1.3122227612730557-1.7179011793368884E-15i
10,1.3296812220432452,1.3306017411984847
11,0.5145451952138193+1.9444369166752253E-15i,0.5149014074401623+1.9457830223419684E-15i
11,0.5542621726789362-4.923701280763234E-16i,0.5546458803966338-4.927109888231311E-16i
11,0.569474331022463-8.444098652249906E-17i,0.5698685698982423-8.449944380105025E-17i
11,0.6278157094972132-6.592452244517371E-16i,0.6282503372688714-6.59701610423839E-16i
11,0.7172163753357768+1.2996703983235592E-15i,0.7177128939005297+1.3005701414178597E-15i
11,0.7784511444131469-3.551530481999695E-15i,0.7789900549264119-3.553989155390655E-15i
11,0.7993397580861494+9.610461110648889E-16i,0.7998931294857484+9.617114294431872E-16i
11,0.8332230525308642-3.8365058717568244E-15i,0.8337998808471-3.8391618295048875E-15i
11,0.847496876984159-7.346414386763776E-15i,0.8480835868634417-7.351500203614636E-15i
11,0.8476517327142974+1.0364388420003887E-15i,0.8482385497979712+1.0371563536802404E-15i
11,0.8553184059345282,0.8559105305456298
11,0.899244120526648-2.2367686114187455E-15i,0.8998666542771879-2.238317094106562E-15i
11,0.9217631508427956+3.689662754541186E-16i,0.9224012741936245+3.692217054914556E-16i
11,0.9444771024558166+1.7456205127652855E-16i,0.9451309503481405+1.74682898069966E-16i
11,1.0142358375536837,1.0149379784134034
11,1.0223273830973612-1.151721858244908E-15i,1.0230351256174972-1.152519178696191E-15i
11,1.0238139570295741,1.0245227286834286
11,1.0272561141204157+2.0812146201109414E-16i,1.0279672687300383+2.0826554150114153E-16i
11,1.0445247510111457,1.0452478604493236
11,1.0609643968432627-3.747229200887586E-16i,1.061698887211428-3.7498233536824856E-16i
11,1.0865603865727997-2.0138476200511613E-16i,1.0873125966759307-2.0152417777479526E-16i
11,1.1105195883613637,1.1112883850747475
