% Model,SiGratingSlab.mph
% Version,COMSOL 5.4.0.388
% Date,"Aug 17 2026, 16:06"
% Table,"Table 6 - Global Evaluation 2 (freq, real(freq)/(2*abs(imag(freq))))"
% U (rad),lambda (THz),Frequency (1/s),Q (1)
0.04799655442984406,0.5893932020847021+0.060169459242811585i,5.893932020847021E11+6.0169459242811584E10i,4.897777123990994
0.04799655442984406,0.9839020724132879+0.08959578054842106i,9.839020724132878E11+8.959578054842107E10i,5.490783530154909
0.04799655442984406,1.2046488012016638+0.00248972048145368i,1.2046488012016638E12+2.48972048145368E9i,241.92450722385956
0.04799655442984406,1.250880840911654+0.3992679451478662i,1.250880840911654E12+3.992679451478662E11i,1.566467902210881
0.04799655442984406,1.2589043754251863+0.002096989509212214i,1.2589043754251863E12+2.096989509212214E9i,300.1694500365252
0.04799655442984406,1.2607381051134765+0.48520562325943467i,1.2607381051134766E12+4.852056232594347E11i,1.2991791981349032
0.04799655442984406,1.4863757943528793+0.07911200972380343i,1.4863757943528794E12+7.911200972380344E10i,9.39412233074427
0.04799655442984406,1.6214352993399024+0.005069723018493296i,1.6214352993399023E12+5.069723018493297E9i,159.913598181325
0.04799655442984406,1.6803694041320645+0.020965775753387896i,1.6803694041320645E12+2.0965775753387897E10i,40.074105148733416
0.04799655442984406,1.898341718276612+0.0856340198127613i,1.898341718276612E12+8.563401981276129E10i,11.084039511559393
0.04799655442984406,2.0309474367395963+1.7472825324832178E-4i,2.0309474367395962E12+1.7472825324832177E8i,5811.731643231267
0.04799655442984406,2.1827127398762056+0.017927303814716602i,2.1827127398762058E12+1.7927303814716602E10i,60.876771053670865
0.04799655442984406,2.2539480408048163+5.1625805321791743E-5i,2.2539480408048164E12+5.1625805321791746E7i,21829.664706977495
0.04799655442984406,2.2718253760064666+2.4168299086056068E-5i,2.271825376006467E12+2.416829908605607E7i,47000.108859899025
0.04799655442984406,2.324026148697062+1.059885163989732E-5i,2.324026148697062E12+1.059885163989732E7i,109635.75242192826
0.04799655442984406,2.4349666879601233+0.08366436810651257i,2.4349666879601235E12+8.366436810651257E10i,14.55199353720202
0.04799655442984406,2.538549787310958+8.131764442031924E-4i,2.538549787310958E12+8.131764442031925E8i,1560.8849748460236
0.04799655442984406,2.5991093117305746+0.0043633450652913585i,2.5991093117305747E12+4.363345065291359E9i,297.8344908365643
0.04799655442984406,2.659646469904949+8.791976642540141E-4i,2.659646469904949E12+8.791976642540141E8i,1512.541819683756
0.04799655442984406,2.7075478686338954+0.03405892095765289i,2.7075478686338955E12+3.4058920957652885E10i,39.74799835849647
0.05235987755982989,0.5897788846871937+0.059964708826246584i,5.897788846871937E11+5.996470882624658E10i,4.917716572226956
0.05235987755982989,0.9840639551998871+0.08938411534631055i,9.840639551998871E11+8.938411534631055E10i,5.504691473351958
0.05235987755982989,1.2022495057611273+0.002437451139532261i,1.2022495057611274E12+2.437451139532261E9i,246.62022681444094
0.05235987755982989,1.2514517117643604+0.39912398344129485i,1.2514517117643604E12+3.9912398344129486E11i,1.5677480728847633
0.05235987755982989,1.2613007483801424+0.0021574693769749304i,1.2613007483801423E12+2.1574693769749303E9i,292.31023203412974
0.05235987755982989,1.2613543304235002+0.48503894105948897i,1.2613543304235002E12+4.8503894105948895E11i,1.3002608900517103
0.05235987755982989,1.486223226703858+0.07888367665404297i,1.486223226703858E12+7.888367665404297E10i,9.420347084111764
0.05235987755982989,1.6204949156722026+0.005861642053762036i,1.6204949156722026E12+5.861642053762036E9i,138.22875064779498
0.05235987755982989,1.6814677660765736+0.020375544146720038i,1.6814677660765735E12+2.037554414672004E10i,41.261910699627826
0.05235987755982989,1.8982609339997485+0.08559895219209072i,1.8982609339997485E12+8.559895219209073E10i,11.088108472051754
0.05235987755982989,2.030669081436991+2.081975270401136E-4i,2.030669081436991E12+2.081975270401136E8i,4876.784826185136
0.05235987755982989,2.182542555427549+0.018008661535285915i,2.182542555427549E12+1.8008661535285915E10i,60.597023025589834
0.05235987755982989,2.253783438676321+5.902385640717409E-5i,2.253783438676321E12+5.9023856407174096E7i,19092.13982163984
0.05235987755982989,2.269783955982859+2.9782172661190694E-5i,2.269783955982859E12+2.9782172661190696E7i,38106.41993457761
0.05235987755982989,2.326466157519393+1.0677012766036871E-5i,2.326466157519393E12+1.0677012766036872E7i,108947.42792290106
0.05235987755982989,2.434943799821523+0.08354434950751921i,2.434943799821523E12+8.354434950751921E10i,14.572761737778398
0.05235987755982989,2.5373915345297915+9.327710179246881E-4i,2.5373915345297915E12+9.327710179246881E8i,1360.1363495272428
0.05235987755982989,2.5996258073187444+0.004239487587670386i,2.5996258073187446E12+4.239487587670387E9i,306.59669990297675
0.05235987755982989,2.6602248537943223+0.00104082725048702i,2.6602248537943223E12+1.04082725048702E9i,1277.9377425742648
0.05235987755982989,2.7076587003747044+0.033995002152690794i,2.7076587003747046E12+3.3995002152690792E10i,39.82436430233299
0.05672320068981571,0.590197668318734+0.059742989117384786i,5.90197668318734E11+5.974298911738479E10i,4.939472204505003
0.05672320068981571,0.9842400766794346+0.08915457343664347i,9.842400766794346E11+8.915457343664348E10i,5.51985186367849
0.05672320068981571,1.1998459065034504+0.002390485531490463i,1.1998459065034504E12+2.3904855314904633E9i,250.96280456367137
0.05672320068981571,1.252071979948379+0.3989672713936943i,1.2520719799483792E12+3.9896727139369434E11i,1.5691412174920674
0.05672320068981571,1.262023572153193+0.4848580488055556i,1.2620235721531929E12+4.848580488055556E11i,1.3014361370943301
0.05672320068981571,1.2637011915907017+0.002213440673205284i,1.2637011915907017E12+2.213440673205284E9i,285.4608228014387
0.05672320068981571,1.486056260961359+0.07863467255182498i,1.4860562609613591E12+7.863467255182498E10i,9.4491158463333
0.05672320068981571,1.6194861346833411+0.006672056021198877i,1.619486134683341E12+6.672056021198877E9i,121.36334958353224
0.05672320068981571,1.682649202556018+0.019785046184929544i,1.682649202556018E12+1.9785046184929546E10i,42.523256878664945
0.05672320068981571,1.898172979767061+0.08556075400026383i,1.898172979767061E12+8.556075400026384E10i,11.092544718348366
0.05672320068981571,2.03036795175361+2.44674617132087E-4i,2.0303679517536104E12+2.44674617132087E8i,4149.118481418775
0.05672320068981571,2.182356451106411+0.01809656280354819i,2.182356451106411E12+1.809656280354819E10i,60.29754033397205
0.05672320068981571,2.2535032976024274+6.523322019454676E-5i,2.2535032976024272E12+6.523322019454677E7i,17272.66637214708
0.05672320068981571,2.267877752378883+3.794414631410972E-5i,2.2678777523788833E12+3.794414631410972E7i,29884.42187636676
0.05672320068981571,2.3289069667925464+1.075610710835067E-5i,2.3289069667925464E12+1.075610710835067E7i,108259.75156869084
0.05672320068981571,2.4349190937768914+0.08341377623207938i,2.4349190937768916E12+8.341377623207938E10i,14.595425382746713
0.05672320068981571,2.5361680027523357+0.001054576129267737i,2.536168002752336E12+1.054576129267737E9i,1202.4584723501032
0.05672320068981571,2.6001501151864463+0.004116069816829793i,2.6001501151864463E12+4.116069816829793E9i,315.8534999278861
0.05672320068981571,2.6608557971576765+0.0012144698442593583i,2.660855797157677E12+1.2144698442593584E9i,1095.4803899558303
0.05672320068981571,2.7077782687148035+0.033924756146275895i,2.7077782687148037E12+3.3924756146275894E10i,39.90858853987741
0.061086523819801536,0.5906494431351176+0.05950450485242137i,5.906494431351176E11+5.950450485242137E10i,4.963064936007805
0.061086523819801536,0.9844304749824908+0.08890728564065854i,9.844304749824908E11+8.890728564065854E10i,5.536275615034056
0.061086523819801536,1.197439108575065+0.0023477526897479873i,1.1974391085750652E12+2.3477526897479873E9i,255.01815284973665
0.061086523819801536,1.2527415875712573+0.3987977543899501i,1.2527415875712573E12+3.987977543899501E11i,1.5706477453560443
0.061086523819801536,1.2627456888198647+0.48466301560213104i,1.2627456888198647E12+4.8466301560213104E11i,1.3027048156862833
0.061086523819801536,1.266104605231539+0.002265995891813965i,1.266104605231539E12+2.265995891813965E9i,279.37045468736545
0.061086523819801536,1.4858745955095018+0.07836480004588509i,1.485874595509502E12+7.836480004588509E10i,9.48049758717865
0.061086523819801536,1.6184157538113964+0.007494656869764343i,1.6184157538113965E12+7.494656869764343E9i,107.97130421944753
0.061086523819801536,1.6839071694122985+0.019200753933127482i,1.6839071694122986E12+1.9200753933127483E10i,43.850027329057546
0.061086523819801536,1.8980778194462937+0.08551940519569719i,1.8980778194462937E12+8.551940519569719E10i,11.097351619219362
0.061086523819801536,2.030044391387783+2.8418391535176224E-4i,2.0300443913877827E12+2.8418391535176224E8i,3571.7088155306014
0.061086523819801536,2.1821541786202237+0.01819087496083947i,2.1821541786202239E12+1.819087496083947E10i,59.97936282113618
0.061086523819801536,2.253055596714302+6.923606960681703E-5i,2.253055596714302E12+6.923606960681702E7i,16270.822488257369
0.061086523819801536,2.2661589784219163+4.972988059858301E-5i,2.2661589784219165E12+4.972988059858301E7i,22784.681474647336
0.061086523819801536,2.3313483986244985+1.0834988850571425E-5i,2.3313483986244985E12+1.0834988850571426E7i,107584.2546206933
0.061086523819801536,2.4348926139859697+0.08327261432167132i,2.4348926139859697E12+8.327261432167133E10i,14.62000823332083
0.061086523819801536,2.5348846233594995+0.0011779739405924365i,2.5348846233594995E12+1.1779739405924366E9i,1075.9510613981129
0.061086523819801536,2.6006767635061028+0.0039944578275707045i,2.600676763506103E12+3.9944578275707045E9i,325.53563909920507
0.061086523819801536,2.661539509897153+0.0013996443212480128i,2.661539509897153E12+1.3996443212480128E9i,950.7913794570156
0.061086523819801536,2.707906329194873+0.03384797151730175i,2.707906329194873E12+3.384797151730175E10i,40.00101347004942
0.06544984694978735,0.591134090244294+0.05924947555337232i,5.91134090244294E11+5.924947555337232E10i,4.988517490857758
0.06544984694978735,0.984635190369528+0.08864239267985029i,9.84635190369528E11+8.86423926798503E10i,5.553974574703408
0.06544984694978735,1.1950299377234597+0.002308451543423129i,1.1950299377234597E12+2.308451543423129E9i,258.8379949165812
0.06544984694978735,1.253460473268293+0.3986153747946572i,1.253460473268293E12+3.986153747946572E11i,1.5722680966759006
0.06544984694978735,1.2635205278839825+0.4844539153237095i,1.2635205278839824E12+4.8445391532370953E11i,1.3040667934737453
0.06544984694978735,1.2685101693798522+0.0023159598634612684i,1.2685101693798523E12+2.3159598634612684E9i,273.8627273712826
0.06544984694978735,1.4856778969337925+0.07807384918060636i,1.4856778969337925E12+7.807384918060637E10i,9.514568018140167
0.06544984694978735,1.6172909288061632+0.008324492082653335i,1.6172909288061633E12+8.324492082653335E9i,97.14051696777341
0.06544984694978735,1.6852347919080928+0.018627793011855968i,1.6852347919080928E12+1.862779301185597E10i,45.234419097192486
0.06544984694978735,1.8979754140856826+0.08547488424288568i,1.8979754140856826E12+8.547488424288568E10i,11.102532813571237
0.06544984694978735,2.0296987662592256+3.2675175941779245E-4i,2.0296987662592256E12+3.2675175941779244E8i,3105.8727424693147
0.06544984694978735,2.18193548155499+0.018291454449712176i,2.18193548155499E12+1.8291454449712177E10i,59.643575297789496
0.06544984694978735,2.252379520141857+7.012439872640044E-5i,2.252379520141857E12+7.012439872640045E7i,16059.884726639948
0.06544984694978735,2.2646886220360445+6.611034599345112E-5i,2.2646886220360444E12+6.611034599345112E7i,17128.095368464597
0.06544984694978735,2.3337902899990683+1.0912716674098422E-5i,2.3337902899990684E12+1.0912716674098423E7i,106929.8488953888
0.06544984694978735,2.4348644086576328+0.08312082532072486i,2.434864408657633E12+8.312082532072485E10i,14.64653652837671
0.06544984694978735,2.533546464436384+0.0013025245520962587i,2.533546464436384E12+1.3025245520962586E9i,972.5522871561006
0.06544984694978735,2.6012007649647537+0.0038758807216540915i,2.601200764964754E12+3.8758807216540914E9i,335.5625407190874
0.06544984694978735,2.6622761027004334+0.0015958595056962592i,2.6622761027004336E12+1.5958595056962593E9i,834.1198248334857
0.06544984694978735,2.708042609021871+0.0337644116777121i,2.708042609021871E12+3.3764411677712105E10i,40.10202569010629
0.06981317007977318,0.5916514816566306+0.058978135172094784i,5.916514816566306E11+5.897813517209479E10i,5.015854434276583
0.06981317007977318,0.9848542650290291+0.08836004504652155i,9.84854265029029E11+8.836004504652155E10i,5.5729615377091735
0.06981317007977318,1.192619027910281+0.0022719711094246644i,1.192619027910281E12+2.2719711094246645E9i,262.4635108613441
0.06981317007977318,1.2542285724461102+0.39842007226363824i,1.25422857244611E12+3.9842007226363824E11i,1.5740027420307472
0.06981317007977318,1.2643479258178572+0.48423082644267895i,1.2643479258178572E12+4.8423082644267896E11i,1.3055219295993385
0.06981317007977318,1.2709172564237583+0.002363969694493696i,1.2709172564237583E12+2.363969694493696E9i,268.8099723494885
0.06981317007977318,1.4854657981840482+0.0777615984761855i,1.4854657981840483E12+7.77615984761855E10i,9.55140986870899
0.06981317007977318,1.616118851262469+0.009157910135347336i,1.616118851262469E12+9.157910135347336E9i,88.23622569873436
0.06981317007977318,1.6866251889832524+0.018069995872854384i,1.6866251889832524E12+1.8069995872854385E10i,46.66921898739838
0.06981317007977318,1.8978657219305874+0.08542716814018146i,1.8978657219305874E12+8.542716814018146E10i,11.108092210292458
0.06981317007977318,2.0293314634381803+3.724064226886413E-4i,2.0293314634381804E12+3.724064226886413E8i,2724.6193134736136
0.06981317007977318,2.181700097571482+0.018398146568699977i,2.1817000975714824E12+1.8398146568699978E10i,59.29130114886465
0.06981317007977318,2.251422209769287+6.782354087965045E-5i,2.251422209769287E12+6.782354087965046E7i,16597.645747840896
0.06981317007977318,2.2635196942447005+8.722871245388137E-5i,2.2635196942447007E12+8.722871245388137E7i,12974.625158209486
0.06981317007977318,2.3362324904531717+1.0988513301828456E-5i,2.336232490453172E12+1.0988513301828457E7i,106303.39274669802
0.06981317007977318,2.4348345302185934+0.08295836585233612i,2.4348345302185933E12+8.295836585233612E10i,14.675039130788447
0.06981317007977318,2.5321582185510025+0.0014279430269054458i,2.5321582185510024E12+1.4279430269054458E9i,886.645395103244
0.06981317007977318,2.601717643764829+0.0037614433505346483i,2.601717643764829E12+3.7614433505346484E9i,345.8403332586443
0.06981317007977318,2.6630655748375966+0.0018026269960396077i,2.6630655748375967E12+1.8026269960396078E9i,738.66240234069
0.06981317007977318,2.708186804377789+0.033673812615723615i,2.708186804377789E12+3.3673812615723614E10i,40.212060856946614
0.07417649320975901,0.592201480233908+0.05869073171195335i,5.92201480233908E11+5.8690731711953354E10i,5.045102207452086
0.07417649320975901,0.9850877428643615+0.08806040286539868i,9.850877428643616E11+8.806040286539868E10i,5.593250262380012
0.07417649320975901,1.1902068779700647+0.0022378372407485733i,1.1902068779700647E12+2.2378372407485733E9i,265.9279362005638
0.07417649320975901,1.2550458175355488+0.39821178407909696i,1.2550458175355488E12+3.98211784079097E11i,1.57585218182074
0.07417649320975901,1.2652277081825678+0.4839938318457902i,1.2652277081825679E12+4.839938318457902E11i,1.3070700750022097
0.07417649320975901,1.2733253744284316+0.0024105281632400446i,1.2733253744284316E12+2.4105281632400446E9i,264.1175062474538
0.07417649320975901,1.4852378965902362+0.07742781619994078i,1.4852378965902363E12+7.742781619994078E10i,9.591113177949685
0.07417649320975901,1.6149064953887593+0.009992422013112557i,1.6149064953887593E12+9.992422013112556E9i,80.80655987455285
0.07417649320975901,1.6880717284192106+0.017530038782842088i,1.6880717284192107E12+1.7530038782842087E10i,48.147974723006556
0.07417649320975901,1.89774869844144+0.08537623245055372i,1.89774869844144E12+8.537623245055371E10i,11.114033987975139
0.07417649320975901,2.028942890043589+4.211781001552247E-4i,2.028942890043589E12+4.211781001552247E8i,2408.6519328709455
0.07417649320975901,2.1814477606122007+0.018510785140859572i,2.181447760612201E12+1.8510785140859573E10i,58.92369621310678
0.07417649320975901,2.2501633459482577+6.355395692631371E-5i,2.250163345948258E12+6.355395692631371E7i,17702.77929788984
0.07417649320975901,2.2626726492289877+1.1193905697417757E-4i,2.262672649228988E12+1.1193905697417757E8i,10106.716593793299
0.07417649320975901,2.3386748601533336+1.106173296332186E-5i,2.3386748601533335E12+1.106173296332186E7i,105710.14812542648
0.07417649320975901,2.4348030355140087+0.08278518715748392i,2.434803035514009E12+8.278518715748393E10i,14.705547689843558
0.07417649320975901,2.5307242043264484+0.0015540762142390286i,2.530724204326448E12+1.5540762142390287E9i,814.2213944010612
0.07417649320975901,2.6022234451933675+0.0036521379545773652i,2.6022234451933677E12+3.6521379545773654E9i,356.2602888442235
0.07417649320975901,2.6639078060817716+0.002019475631136997i,2.6639078060817715E12+2.019475631136997E9i,659.5543330676263
0.07417649320975901,2.7083385772186137+0.033575880314189115i,2.708338577218614E12+3.3575880314189114E10i,40.33160935581001
0.07853981633974483,0.5927839396398873+0.05838752682818344i,5.927839396398873E11+5.838752682818344E10i,5.076289165186499
0.07853981633974483,0.9853356692702596+0.0877436357460484i,9.853356692702596E11+8.77436357460484E10i,5.614855487194893
0.07853981633974483,1.1877938893520088+0.0022056762490418524i,1.1877938893520088E12+2.2056762490418525E9i,269.25843941693336
0.07853981633974483,1.2559121382519811+0.3979904455072616i,1.2559121382519812E12+3.979904455072616E11i,1.5778169456445736
0.07853981633974483,1.2661596897134948+0.483743018639552i,1.2661596897134949E12+4.83743018639552E11i,1.3087110727451547
0.07853981633974483,1.275734129422624+0.002456040257767798i,1.275734129422624E12+2.456040257767798E9i,259.71360310316953
0.07853981633974483,1.484993751736719+0.07707226188416359i,1.4849937517367192E12+7.707226188416359E10i,9.633775598597348
0.07853981633974483,1.6136604441419145+0.010826518602458894i,1.6136604441419146E12+1.0826518602458895E10i,74.52351505568113
0.07853981633974483,1.6895682027744392+0.017009622663946726i,1.6895682027744392E12+1.7009622663946728E10i,49.665070065181865
0.07853981633974483,1.8976242963130663+0.08532205133552287i,1.8976242963130664E12+8.532205133552287E10i,11.120362594487997
0.07853981633974483,2.0285334721181254+4.730988901809312E-4i,2.0285334721181252E12+4.730988901809312E8i,2143.878916459026
0.07853981633974483,2.1811782031049027+0.01862919208122851i,2.1811782031049026E12+1.8629192081228508E10i,58.541943032052956
0.07853981633974483,2.2486263315495396+5.917155129454864E-5i,2.2486263315495396E12+5.917155129454864E7i,19000.90738162463
0.07853981633974483,2.2621242007490405+1.3846664843501186E-4i,2.2621242007490405E12+1.3846664843501186E8i,8168.480375296833
0.07853981633974483,2.3411172682884667+1.113183489430355E-5i,2.341117268288467E12+1.1131834894303551E7i,105154.14981075929
0.07853981633974483,2.434769986044818+0.0826012345965713i,2.434769986044818E12+8.26012345965713E10i,14.7380968210485
0.07853981633974483,2.529248377775086+0.0016808809691106815i,2.529248377775086E12+1.6808809691106815E9i,752.3579671180577
0.07853981633974483,2.6027147312913224+0.0035488536150587585i,2.6027147312913223E12+3.5488536150587587E9i,366.6979556788832
0.07853981633974483,2.664802553356384+0.002245967153898805i,2.6648025533563843E12+2.245967153898805E9i,593.2416573257799
0.07853981633974483,2.708497551456924+0.03347028779403349i,2.7084975514569243E12+3.3470287794033497E10i,40.461222922913564
0.08290313946973066,0.5933987042906942+0.05806879540829361i,5.933987042906942E11+5.806879540829361E10i,5.1094456163451145
0.08290313946973066,0.9855980908994186+0.08740992262645815i,9.855980908994187E11+8.740992262645815E10i,5.637792948927102
0.08290313946973066,1.1853803919203405+0.002175189520155831i,1.1853803919203406E12+2.175189520155831E9i,272.4774970034381
0.08290313946973066,1.2568274618613946+0.39775599017903485i,1.2568274618613945E12+3.9775599017903485E11i,1.5798975916059506
0.08290313946973066,1.2671436744152393+0.48347847794503573i,1.2671436744152393E12+4.8347847794503577E11i,1.310444758369673
0.08290313946973066,1.2781431996308705+0.0025008387378248993i,1.2781431996308706E12+2.500838737824899E9i,255.54290652553905
0.08290313946973066,1.4847328832052822+0.07669468812993106i,1.4847328832052822E12+7.669468812993106E10i,9.679502710083039
0.08290313946973066,1.6123867890757035+0.011659476640894886i,1.6123867890757036E12+1.1659476640894886E10i,69.1449041297599
0.08290313946973066,1.6911089317330115+0.016509665065211062i,1.6911089317330115E12+1.6509665065211063E10i,51.21572500269835
0.08290313946973066,1.8974924654954062+0.08526459759244498i,1.8974924654954062E12+8.526459759244498E10i,11.12708274637736
0.08290313946973066,2.0281036534876766+5.282027714922619E-4i,2.0281036534876765E12+5.282027714922618E8i,1919.815422170109
0.08290313946973066,2.1808911581533668+0.018753176847567183i,2.1808911581533667E12+1.8753176847567184E10i,58.147245554192324
0.08290313946973066,2.2468635883830768+5.604284514967008E-5i,2.2468635883830767E12+5.604284514967008E7i,20045.945047780144
0.08290313946973066,2.2618220259631125+1.655334972621903E-4i,2.261822025963113E12+1.6553349726219028E8i,6831.916389649487
0.08290313946973066,2.343559591714688+1.1198361635165571E-5i,2.343559591714688E12+1.1198361635165572E7i,104638.50284828016
0.08290313946973066,2.4347354482471215+0.08240644711202338i,2.4347354482471216E12+8.240644711202339E10i,14.772724304794625
0.08290313946973066,2.52773435006983+0.001808404659047468i,2.52773435006983E12+1.8084046590474682E9i,698.8851575402517
0.08290313946973066,2.6031885656653158+0.003452383207847195i,2.603188565665316E12+3.452383207847195E9i,377.01327010111777
0.08290313946973066,2.6657494525217666+0.002481712555546159i,2.6657494525217666E12+2.4817125555461593E9i,537.0786085931506
0.08290313946973066,2.708663308393624+0.03335667172171003i,2.708663308393624E12+3.335667172171003E10i,40.6015224029486
0.08726646259971647,0.5940456093079766+0.057734825132433595i,5.940456093079766E11+5.773482513243359E10i,5.14460386729621
0.08726646259971647,0.985875055420229+0.08705945160765306i,9.85875055420229E11+8.705945160765306E10i,5.662079402149396
0.08726646259971647,1.1829666619988761+0.0021461354573196643i,1.1829666619988762E12+2.1461354573196642E9i,275.6039135284355
0.08726646259971647,1.2577917134502288+0.39750835049330485i,1.2577917134502288E12+3.975083504933049E11i,1.5820947055443222
0.08726646259971647,1.2681794556663337+0.48320030468245545i,1.2681794556663337E12+4.8320030468245544E11i,1.3122709602798603
0.08726646259971647,1.2805523174662976+0.0025452023883278754i,1.2805523174662976E12+2.5452023883278756E9i,251.56198252422345
0.08726646259971647,1.4844547682025095+0.0762948427415786i,1.4844547682025095E12+7.629484274157861E10i,9.728408335741427
0.08726646259971647,1.611091089807923+0.01249117534351404i,1.6110910898079229E12+1.249117534351404E10i,64.48917117493156
0.08726646259971647,1.6926888049453472+0.016030481100246803i,1.6926888049453472E12+1.6030481100246803E10i,52.79594524830845
0.08726646259971647,1.8973531532156702+0.08520384269538353i,1.8973531532156702E12+8.520384269538353E10i,11.134199428064479
0.08726646259971647,2.027653894612545+5.86525574933478E-4i,2.027653894612545E12+5.86525574933478E8i,1728.529821434057
0.08726646259971647,2.1805863617120806+0.018882535758247766i,2.1805863617120806E12+1.8882535758247765E10i,57.74082436887787
0.08726646259971647,2.2449325102881694+5.469939200566152E-5i,2.2449325102881694E12+5.469939200566152E7i,20520.63494650739
0.08726646259971647,2.2617088123875475+1.9270480153617367E-4i,2.2617088123875474E12+1.9270480153617367E8i,5868.3250089204175
0.08726646259971647,2.3460017138016847+1.1260921393970548E-5i,2.3460017138016846E12+1.126092139397055E7i,104165.61983364023
0.08726646259971647,2.4346994938195903+0.08220075665056918i,2.4346994938195903E12+8.220075665056918E10i,14.809471305534094
0.08726646259971647,2.526185409144778+0.0019367683401862704i,2.526185409144778E12+1.9367683401862705E9i,652.1650929356424
0.08726646259971647,2.6036424900073776+0.0033634280890173333i,2.6036424900073774E12+3.3634280890173335E9i,387.05190375692905
0.08726646259971647,2.666748025509349+0.002726388564481676i,2.666748025509349E12+2.726388564481676E9i,489.06235528029634
0.08726646259971647,2.708835381228137+0.033234628505923194i,2.708835381228137E12+3.3234628505923195E10i,40.753206865925385
